,date,cases_new,state_id,cases_recovered,cases_death,cases_active,checkins,unique_ind,cumul_full,pop,percent_vax
3938,2021-10-09,437,3,636,1,4973,1158687,565511,1304887,2185100,0.6
3939,2021-10-09,940,4,1373,5,9468,515136,263406,931186,1906700,0.49
3940,2021-10-09,289,5,306,2,3961,849984,375578,618481,932700,0.66
3941,2021-10-09,198,6,176,1,1829,1144285,504070,811988,1128800,0.72
3942,2021-10-09,553,7,603,0,8391,1130441,471274,972011,1678700,0.58
3943,2021-10-09,724,9,1013,4,6745,1793329,772125,1542637,2510300,0.61
3944,2021-10-09,66,10,44,1,914,277555,154959,170688,254900,0.67
3945,2021-10-09,537,8,1480,0,6850,1835242,776616,1281748,1773600,0.72
3946,2021-10-09,761,13,950,11,11503,2128919,721367,1963139,3908500,0.5
3947,2021-10-09,1126,14,2625,14,23755,2122098,712708,1944637,2816500,0.69
3948,2021-10-09,1351,11,2271,22,16130,7952097,3395581,4129659,6538000,0.63
3949,2021-10-09,590,12,1098,1,6634,569976,274818,716688,1259300,0.57
3950,2021-10-09,288,15,297,2,3273,5512979,2409084,2810071,1773700,1.58
3951,2021-10-09,1,16,1,0,32,98410,37168,71974,99600,0.72
3952,2021-10-09,23,17,40,0,437,302669,177055,128383,110000,1.17
3953,2021-10-10,714,2,1284,9,14353,3159479,1358168,2522056,3781000,0.67
3954,2021-10-10,401,3,649,5,4720,1196425,579912,1313089,2185100,0.6
3955,2021-10-10,915,4,1028,14,9347,521815,271431,938079,1906700,0.49
3956,2021-10-10,203,5,313,1,3851,732689,337835,618491,932700,0.66
3957,2021-10-10,196,6,163,0,1862,1017200,462720,812472,1128800,0.72
3958,2021-10-10,372,7,543,2,8218,1001521,438783,974091,1678700,0.58
3959,2021-10-10,589,9,735,7,6588,1564604,703793,1553865,2510300,0.62
3960,2021-10-10,48,10,71,1,890,230866,129068,170754,254900,0.67
3961,2021-10-10,542,8,277,1,7107,1625082,705107,1291939,1773600,0.73
3962,2021-10-10,562,13,695,7,11362,1913935,669004,2000425,3908500,0.51
3963,2021-10-10,1132,14,2570,3,22297,1931036,681707,1946352,2816500,0.69
3964,2021-10-10,1015,11,1565,11,15575,7318684,3166864,4132880,6538000,0.63
3965,2021-10-10,500,12,783,3,6350,574885,282766,721428,1259300,0.57
3966,2021-10-10,151,15,257,0,3164,5113875,2284212,2811104,1773700,1.58
3967,2021-10-10,2,16,0,0,34,83656,33674,71975,99600,0.72
3968,2021-10-10,31,17,26,0,442,301356,179087,128383,110000,1.17
3969,2021-10-11,777,2,1118,8,14004,3124739,1430604,2543510,3781000,0.67
3970,2021-10-11,357,3,556,5,4516,1128640,580296,1327598,2185100,0.61
3971,2021-10-11,938,4,548,5,9730,491491,260987,947936,1906700,0.5
3972,2021-10-11,188,5,344,4,3692,807592,373517,619807,932700,0.66
3973,2021-10-11,163,6,115,2,1910,1055045,500785,815236,1128800,0.72
3974,2021-10-11,426,7,821,5,7822,1150652,497685,983755,1678700,0.59
3975,2021-10-11,414,9,934,4,6058,1737771,778822,1569594,2510300,0.63
3976,2021-10-11,29,10,29,2,889,290047,171596,173555,254900,0.68
3977,2021-10-11,441,8,360,26,7182,1764438,800057,1301667,1773600,0.73
3978,2021-10-11,532,13,1639,6,10248,2085578,734560,2037354,3908500,0.52
3979,2021-10-11,1037,14,2620,14,20691,1860312,699678,1947788,2816500,0.69
3980,2021-10-11,671,11,957,4,15285,6976002,3194694,4142128,6538000,0.63
3981,2021-10-11,480,12,630,1,6197,544093,274231,725569,1259300,0.58
3982,2021-10-11,220,15,138,7,3243,4875397,2255243,2813165,1773700,1.59
3983,2021-10-11,0,16,4,0,30,93459,36503,72053,99600,0.72
3984,2021-10-11,36,17,20,0,458,267168,157027,128871,110000,1.17
3985,2021-10-12,665,2,1793,15,12868,3117664,1437040,2567088,3781000,0.68
3986,2021-10-12,517,3,551,6,4480,1128258,583634,1345670,2185100,0.62
3987,2021-10-12,1028,4,228,11,10526,497326,263004,959304,1906700,0.5
3988,2021-10-12,195,5,297,0,3589,797542,374004,621153,932700,0.67
3989,2021-10-12,138,6,81,1,1964,1040377,496481,818664,1128800,0.73
3990,2021-10-12,384,7,1048,0,7152,1155003,501590,1001415,1678700,0.6
3991,2021-10-12,336,9,636,9,5746,1737657,782953,1591517,2510300,0.63
3992,2021-10-12,57,10,26,1,917,289041,171502,175191,254900,0.69
3993,2021-10-12,406,8,1340,7,6241,1769511,802782,1311382,1773600,0.74
3994,2021-10-12,707,13,328,13,10615,1888373,688575,2065525,3908500,0.53
3995,2021-10-12,834,14,2224,26,19279,1878515,703327,1948555,2816500,0.69
3996,2021-10-12,1302,11,1182,13,15396,7007988,3214834,4151368,6538000,0.63
3997,2021-10-12,420,12,570,0,6042,540418,273356,734470,1259300,0.58
3998,2021-10-12,253,15,226,1,3269,4907337,2252759,2816957,1773700,1.59
3999,2021-10-12,2,16,5,0,27,89386,35895,72098,99600,0.72
4000,2021-10-12,32,17,20,0,470,269238,158603,129102,110000,1.17
4001,2021-10-13,703,2,1302,9,12258,3195019,1451401,2594649,3781000,0.69
4002,2021-10-13,489,3,560,2,4407,1145046,587232,1359693,2185100,0.62
4003,2021-10-13,958,4,939,6,10537,508814,269098,971370,1906700,0.51
4004,2021-10-13,188,5,379,3,3396,826211,383328,626254,932700,0.67
4005,2021-10-13,167,6,128,2,2003,1059595,502766,824494,1128800,0.73
4006,2021-10-13,342,7,340,3,7153,1180797,508437,1013795,1678700,0.6
4007,2021-10-13,405,9,415,8,5730,1780023,794439,1609620,2510300,0.64
4008,2021-10-13,32,10,80,3,866,291057,172138,176880,254900,0.69
4009,2021-10-13,474,8,288,3,6423,1797502,814573,1318327,1773600,0.74
4010,2021-10-13,751,13,1151,6,10204,2062570,728862,2095441,3908500,0.54
4011,2021-10-13,1165,14,2772,16,17647,1915115,707985,1949461,2816500,0.69
4012,2021-10-13,1449,11,1314,3,15528,6983295,3197886,4162521,6538000,0.64
4013,2021-10-13,499,12,839,4,5701,555947,280444,744879,1259300,0.59
4014,2021-10-13,309,15,303,0,3272,4958602,2252854,2821469,1773700,1.59
4015,2021-10-13,0,16,0,0,27,93906,37096,73282,99600,0.74
4016,2021-10-13,19,17,22,0,467,266779,155878,129748,110000,1.18
4017,2021-10-14,804,2,1098,15,11959,3165982,1452416,2619678,3781000,0.69
4018,2021-10-14,416,3,613,4,4202,1146183,588377,1371712,2185100,0.63
4019,2021-10-14,896,4,2135,6,9296,534506,281268,982605,1906700,0.52
4020,2021-10-14,255,5,203,1,3446,822163,384610,630762,932700,0.68
4021,2021-10-14,184,6,166,0,2018,1056644,511150,831900,1128800,0.74
4022,2021-10-14,289,7,744,1,6694,1200678,522932,1023277,1678700,0.61
4023,2021-10-14,409,9,474,8,5660,1776946,804571,1627222,2510300,0.65
4024,2021-10-14,82,10,116,0,829,292867,174162,178015,254900,0.7
4025,2021-10-14,587,8,1206,5,5800,1781308,816296,1327809,1773600,0.75
4026,2021-10-14,691,13,650,15,10236,2027995,727844,2126708,3908500,0.54
4027,2021-10-14,1061,14,2323,19,16376,1827162,695800,1951224,2816500,0.69
4028,2021-10-14,1630,11,1847,8,15303,6880510,3187595,4181308,6538000,0.64
4029,2021-10-14,452,12,602,2,5551,577983,290494,755723,1259300,0.6
4030,2021-10-14,304,15,250,4,3323,4866293,2241938,2829901,1773700,1.6
4031,2021-10-14,0,16,2,0,25,92308,36730,74537,99600,0.75
4032,2021-10-14,24,17,27,0,464,266986,155992,130560,110000,1.19
4033,2021-10-15,787,2,1064,6,11672,3236860,1464368,2633550,3781000,0.7
4034,2021-10-15,428,3,364,3,4261,1086684,564089,1378738,2185100,0.63
4035,2021-10-15,838,4,692,14,9436,453981,254747,986297,1906700,0.52
4036,2021-10-15,289,5,316,0,3417,897921,413013,635825,932700,0.68
4037,2021-10-15,199,6,179,2,2035,1134156,541931,837859,1128800,0.74
4038,2021-10-15,356,7,816,8,6231,1330705,567057,1035987,1678700,0.62
4039,2021-10-15,302,9,488,13,5467,1884470,847246,1640778,2510300,0.65
4040,2021-10-15,54,10,74,3,808,318003,184259,179398,254900,0.7
4041,2021-10-15,539,8,510,9,5820,1894404,847720,1336842,1773600,0.75
4042,2021-10-15,720,13,824,5,10127,2132315,751078,2153065,3908500,0.55
4043,2021-10-15,1009,14,2256,15,15114,1969883,728687,1954386,2816500,0.69
4044,2021-10-15,1163,11,1501,7,14958,7292567,3313889,4203629,6538000,0.64
4045,2021-10-15,426,12,775,0,5199,465514,255549,758449,1259300,0.6
4046,2021-10-15,265,15,257,4,3331,5211472,2354734,2839118,1773700,1.6
4047,2021-10-15,6,16,1,0,30,99242,38557,75907,99600,0.76
4048,2021-10-15,39,17,28,0,475,294833,170452,131285,110000,1.19
4049,2021-10-16,753,2,895,33,11521,3345209,1475718,2650340,3781000,0.7
4050,2021-10-16,403,3,529,2,4134,1162954,589627,1385617,2185100,0.63
4051,2021-10-16,688,4,1077,0,9045,573505,293810,990528,1906700,0.52
4052,2021-10-16,261,5,192,3,3483,945924,428832,639884,932700,0.69
4053,2021-10-16,236,6,239,4,2030,1199899,569043,840732,1128800,0.74
4054,2021-10-16,301,7,437,1,6093,1342746,566491,1040068,1678700,0.62
4055,2021-10-16,307,9,894,4,4869,1962594,864616,1652840,2510300,0.66
4056,2021-10-16,30,10,90,2,748,294144,168321,179852,254900,0.71
4057,2021-10-16,411,8,363,8,5863,1874203,812006,1346222,1773600,0.76
4058,2021-10-16,639,13,713,12,10045,2093927,723893,2169696,3908500,0.56
4059,2021-10-16,1055,14,2106,14,14047,2034870,722741,1972736,2816500,0.7
4060,2021-10-16,1744,11,1300,2,15394,7478370,3292678,4213565,6538000,0.64
4061,2021-10-16,383,12,516,2,5064,577884,292746,762321,1259300,0.61
4062,2021-10-16,259,15,149,1,3438,5275644,2328098,2846855,1773700,1.61
4063,2021-10-16,2,16,6,0,26,93370,36534,76658,99600,0.77
4064,2021-10-16,37,17,25,0,487,261388,158368,131287,110000,1.19
4065,2021-10-17,732,2,742,9,11501,3222185,1409884,2669247,3781000,0.71
4066,2021-10-17,370,3,501,4,3996,1217809,611333,1398144,2185100,0.64
4067,2021-10-17,572,4,965,2,8646,566795,295874,1004900,1906700,0.53
4068,2021-10-17,206,5,201,4,3484,822621,388599,642131,932700,0.69
4069,2021-10-17,214,6,219,1,2024,1079249,530570,841769,1128800,0.75
4070,2021-10-17,305,7,468,2,5929,1195123,527186,1043542,1678700,0.62
4071,2021-10-17,461,9,648,5,4677,1674605,777226,1658084,2510300,0.66
4072,2021-10-17,51,10,68,2,730,249269,143565,180746,254900,0.71
4073,2021-10-17,438,8,927,4,5368,1648072,729701,1355228,1773600,0.76
4074,2021-10-17,504,13,1216,7,9329,1898309,673065,2183185,3908500,0.56
4075,2021-10-17,730,14,1381,13,13379,1997323,710375,1992360,2816500,0.71
4076,2021-10-17,1036,11,1132,6,15292,6684131,3020168,4222131,6538000,0.65
4077,2021-10-17,319,12,495,1,4885,603115,302591,768429,1259300,0.61
4078,2021-10-17,182,15,238,3,3381,4819394,2174248,2853450,1773700,1.61
4079,2021-10-17,3,16,0,0,29,83083,33999,77428,99600,0.78
4080,2021-10-17,22,17,30,0,479,256180,157698,131287,110000,1.19
4081,2021-10-18,698,2,708,18,11488,3241684,1473837,2689773,3781000,0.71
4082,2021-10-18,324,3,504,9,3813,1224846,618937,1414412,2185100,0.65
4083,2021-10-18,643,4,1091,4,8192,571726,297704,1022021,1906700,0.54
4084,2021-10-18,211,5,234,2,3460,847483,396673,648861,932700,0.7
4085,2021-10-18,151,6,153,0,2020,1051049,511631,847610,1128800,0.75
4086,2021-10-18,253,7,712,2,5470,1277565,542633,1052839,1678700,0.63
4087,2021-10-18,363,9,666,3,4372,1920513,845702,1671520,2510300,0.67
4088,2021-10-18,18,10,10,1,736,307455,178205,182898,254900,0.72
4089,2021-10-18,232,8,820,7,4768,1866367,830537,1365469,1773600,0.77
4090,2021-10-18,497,13,940,5,8874,2072907,732330,2198669,3908500,0.56
4091,2021-10-18,694,14,1159,13,12898,1936702,723581,2007635,2816500,0.71
4092,2021-10-18,800,11,753,2,15330,6855046,3164918,4245375,6538000,0.65
4093,2021-10-18,311,12,497,3,4698,583036,293974,775974,1259300,0.62
4094,2021-10-18,223,15,165,3,3439,4888154,2252850,2863654,1773700,1.61
4095,2021-10-18,2,16,2,0,29,91135,36380,77683,99600,0.78
4096,2021-10-18,14,17,21,0,472,254631,151653,132405,110000,1.2
4097,2021-10-19,649,2,835,8,11294,3100158,1414833,2707743,3781000,0.72
4098,2021-10-19,352,3,439,0,3716,1056999,549900,1424574,2185100,0.65
4099,2021-10-19,597,4,699,5,8082,503129,266307,1028183,1906700,0.54
4100,2021-10-19,168,5,254,4,3374,838955,389435,654811,932700,0.7
4101,2021-10-19,114,6,162,1,1972,1030043,503916,848115,1128800,0.75
4102,2021-10-19,223,7,1187,3,4504,1214717,525461,1062502,1678700,0.63
4103,2021-10-19,341,9,540,9,4169,1701214,783030,1677729,2510300,0.67
4104,2021-10-19,5,10,35,3,704,276978,163816,185169,254900,0.73
4105,2021-10-19,393,8,413,6,4741,1680498,769527,1377067,1773600,0.78
4106,2021-10-19,695,13,650,4,8908,1744407,638286,2210796,3908500,0.57
4107,2021-10-19,749,14,1303,16,12324,1700683,643296,2021060,2816500,0.72
4108,2021-10-19,888,11,1365,9,14843,6770425,3069726,4260735,6538000,0.65
4109,2021-10-19,281,12,804,0,4173,503272,264494,779884,1259300,0.62
4110,2021-10-19,259,15,220,1,3478,4612143,2120700,2871675,1773700,1.62
4111,2021-10-19,2,16,4,0,27,68649,29771,77687,99600,0.78
4112,2021-10-19,29,17,23,0,478,252972,152444,132407,110000,1.2
4113,2021-10-20,610,2,1067,11,10830,3097920,1432515,2737350,3781000,0.72
4114,2021-10-20,312,3,520,9,3504,1088849,570884,1446564,2185100,0.66
4115,2021-10-20,565,4,1063,3,7577,534531,281803,1047245,1906700,0.55
4116,2021-10-20,112,5,282,2,3204,697273,353754,663932,932700,0.71
4117,2021-10-20,127,6,158,1,1940,893705,460781,856211,1128800,0.76
4118,2021-10-20,232,7,491,4,4245,1187860,514275,1080374,1678700,0.64
4119,2021-10-20,393,9,651,5,3905,1666825,767833,1693074,2510300,0.67
4120,2021-10-20,29,10,32,1,701,279648,169003,187404,254900,0.74
4121,2021-10-20,378,8,553,8,4562,1735100,800439,1388882,1773600,0.78
4122,2021-10-20,426,13,1015,10,8311,1937785,710894,2225711,3908500,0.57
4123,2021-10-20,767,14,1482,12,11592,1916209,721049,2042333,2816500,0.73
4124,2021-10-20,1004,11,1147,6,14692,6006795,2957819,4286850,6538000,0.66
4125,2021-10-20,355,12,686,4,3842,552872,281657,790787,1259300,0.63
4126,2021-10-20,189,15,221,0,3444,4363169,2093385,2882706,1773700,1.63
4127,2021-10-20,12,16,5,0,34,85808,35446,77867,99600,0.78
4128,2021-10-20,5,17,28,0,455,231595,141780,133484,110000,1.21
4129,2021-10-21,595,2,958,8,10462,3178580,1463731,2767354,3781000,0.73
4130,2021-10-21,319,3,506,1,3314,1201421,609555,1466984,2185100,0.67
4131,2021-10-21,540,4,1157,13,6956,533642,285451,1062914,1906700,0.56
4132,2021-10-21,235,5,235,0,3204,800168,380882,671243,932700,0.72
4133,2021-10-21,167,6,169,0,1934,1034476,501642,863802,1128800,0.77
4134,2021-10-21,294,7,486,2,4052,1217296,525931,1095404,1678700,0.65
4135,2021-10-21,384,9,513,14,3769,1851956,820868,1709341,2510300,0.68
4136,2021-10-21,33,10,173,1,561,301668,178515,188122,254900,0.74
4137,2021-10-21,381,8,220,6,4722,1853323,835456,1401558,1773600,0.79
4138,2021-10-21,651,13,525,16,8428,1987368,718039,2238291,3908500,0.57
4139,2021-10-21,725,14,1365,21,10937,1841122,708627,2053446,2816500,0.73
4140,2021-10-21,1027,11,413,12,15301,6918229,3216603,4310035,6538000,0.66
4141,2021-10-21,485,12,555,2,3767,557685,284626,800188,1259300,0.64
4142,2021-10-21,343,15,239,0,3547,4859530,2263930,2893797,1773700,1.63
4143,2021-10-21,2,16,1,0,35,86140,35394,77951,99600,0.78
4144,2021-10-21,29,17,47,0,437,253233,153018,134547,110000,1.22
4145,2021-10-22,548,2,838,9,10165,3236593,1468949,2784898,3781000,0.74
4146,2021-10-22,432,3,430,6,3311,1098126,568453,1477453,2185100,0.68
4147,2021-10-22,589,4,938,2,6601,472815,263546,1065802,1906700,0.56
4148,2021-10-22,183,5,201,0,3185,877677,406197,678524,932700,0.73
4149,2021-10-22,192,6,208,3,1916,1078086,521386,869422,1128800,0.77
4150,2021-10-22,302,7,528,0,3824,1305643,555524,1105778,1678700,0.66
4151,2021-10-22,381,9,449,11,3693,1894722,848926,1722425,2510300,0.69
4152,2021-10-22,43,10,86,1,518,321477,187596,189189,254900,0.74
4153,2021-10-22,440,8,206,10,4946,1956669,864358,1414414,1773600,0.8
4154,2021-10-22,641,13,610,7,8454,2055340,737119,2249096,3908500,0.58
4155,2021-10-22,750,14,891,17,10779,1897869,719897,2056084,2816500,0.73
4156,2021-10-22,1322,11,1784,11,14835,7255055,3324398,4326044,6538000,0.66
4157,2021-10-22,439,12,92,1,4112,445600,248315,800278,1259300,0.64
4158,2021-10-22,322,15,323,0,3544,5208905,2356922,2901870,1773700,1.64
4159,2021-10-22,2,16,1,0,36,92192,36700,77988,99600,0.78
4160,2021-10-22,44,17,45,0,436,285465,167651,135692,110000,1.23
4161,2021-10-23,503,2,846,2,9815,3376926,1488229,2803019,3781000,0.74
4162,2021-10-23,345,3,342,0,3310,1182274,594369,1486986,2185100,0.68
4163,2021-10-23,544,4,959,5,6180,545736,285174,1068974,1906700,0.56
4164,2021-10-23,223,5,249,0,3158,961016,426465,685261,932700,0.73
4165,2021-10-23,199,6,184,2,1931,1140443,544428,871040,1128800,0.77
4166,2021-10-23,335,7,327,1,3830,1335130,560099,1110734,1678700,0.66
4167,2021-10-23,411,9,421,3,3676,1976913,863009,1729381,2510300,0.69
4168,2021-10-23,39,10,58,0,499,309229,175759,191353,254900,0.75
4169,2021-10-23,338,8,1421,1,3857,1967673,840631,1427688,1773600,0.8
4170,2021-10-23,592,13,620,4,8418,1995202,705298,2260754,3908500,0.58
4171,2021-10-23,587,14,1361,17,9990,1986857,715256,2065966,2816500,0.73
4172,2021-10-23,1039,11,1367,5,14505,7187230,3226630,4329092,6538000,0.66
4173,2021-10-23,398,12,731,1,3778,552592,281466,804408,1259300,0.64
4174,2021-10-23,252,15,276,1,3516,5022705,2270221,2907202,1773700,1.64
4175,2021-10-23,3,16,0,0,39,85003,34260,78021,99600,0.78
4176,2021-10-23,20,17,16,0,440,251330,152617,135693,110000,1.23
4177,2021-10-24,566,2,694,5,9680,3349416,1447055,2825731,3781000,0.75
4178,2021-10-24,421,3,398,8,3329,1232957,616540,1502244,2185100,0.69
4179,2021-10-24,469,4,772,2,5872,567593,297554,1080393,1906700,0.57
4180,2021-10-24,262,5,163,0,3256,836400,386199,687024,932700,0.74
4181,2021-10-24,218,6,151,2,1996,1039982,511937,872162,1128800,0.77
4182,2021-10-24,252,7,389,0,3693,1220999,536177,1111760,1678700,0.66
4183,2021-10-24,349,9,409,6,3605,1764349,800970,1738898,2510300,0.69
4184,2021-10-24,40,10,52,0,487,256305,146716,192765,254900,0.76
4185,2021-10-24,279,8,454,3,3681,1713847,757189,1441283,1773600,0.81
4186,2021-10-24,502,13,578,4,8337,1874783,672593,2269396,3908500,0.58
4187,2021-10-24,754,14,1167,8,9566,1948850,703163,2075109,2816500,0.74
4188,2021-10-24,1078,11,1013,4,14565,6796264,3074087,4332005,6538000,0.66
4189,2021-10-24,277,12,507,4,3544,585400,295899,813176,1259300,0.65
4190,2021-10-24,162,15,195,0,3482,4868170,2210242,2912001,1773700,1.64
4191,2021-10-24,7,16,2,0,44,76333,31984,78024,99600,0.78
4192,2021-10-24,30,17,34,0,436,259361,160829,135693,110000,1.23
4193,2021-10-25,504,2,1633,20,8543,3287666,1482819,2846671,3781000,0.75
4194,2021-10-25,333,3,576,2,3083,1199598,605879,1512638,2185100,0.69
4195,2021-10-25,596,4,918,12,5545,549353,288270,1093149,1906700,0.57
4196,2021-10-25,177,5,385,2,3045,854731,389592,690211,932700,0.74
4197,2021-10-25,145,6,180,3,1961,1043289,504001,879448,1128800,0.78
4198,2021-10-25,256,7,448,0,3495,1256137,529861,1117317,1678700,0.67
4199,2021-10-25,294,9,352,8,3540,1845813,819318,1756332,2510300,0.7
4200,2021-10-25,20,10,26,0,481,304651,178586,194012,254900,0.76
4201,2021-10-25,271,8,144,14,3805,1878710,837055,1455374,1773600,0.82
4202,2021-10-25,450,13,565,8,8215,2125006,742880,2279292,3908500,0.58
4203,2021-10-25,493,14,883,14,9158,1928245,718883,2081857,2816500,0.74
4204,2021-10-25,756,11,688,4,14629,6888367,3202357,4352830,6538000,0.67
4205,2021-10-25,298,12,375,2,3463,573691,287672,820955,1259300,0.65
4206,2021-10-25,176,15,203,3,3453,4879033,2287084,2919580,1773700,1.65
4207,2021-10-25,0,16,1,0,43,93070,36202,78170,99600,0.78
4208,2021-10-25,13,17,37,0,412,264813,157123,136559,110000,1.24
4209,2021-10-26,488,2,457,7,8570,3367765,1498811,2869185,3781000,0.76
4210,2021-10-26,346,3,106,6,3321,1167829,592514,1518430,2185100,0.69
4211,2021-10-26,685,4,656,5,5570,554196,288132,1105195,1906700,0.58
4212,2021-10-26,253,5,217,1,3081,846336,387487,694375,932700,0.74
4213,2021-10-26,199,6,110,0,2049,1046584,498937,885061,1128800,0.78
4214,2021-10-26,219,7,283,1,3428,1234392,521294,1126347,1678700,0.67
4215,2021-10-26,257,9,340,12,3449,1838081,809285,1770591,2510300,0.71
4216,2021-10-26,23,10,60,0,440,304736,179045,195447,254900,0.77
4217,2021-10-26,378,8,175,1,4007,1869308,836065,1466798,1773600,0.83
4218,2021-10-26,565,13,820,16,7950,2049517,726484,2288317,3908500,0.59
4219,2021-10-26,713,14,773,19,9093,1938879,719685,2087548,2816500,0.74
4220,2021-10-26,929,11,1237,9,14315,7011185,3227934,4375511,6538000,0.67
4221,2021-10-26,292,12,112,7,3639,564096,283531,829000,1259300,0.66
4222,2021-10-26,339,15,229,0,3560,4987807,2296856,2928460,1773700,1.65
4223,2021-10-26,3,16,0,0,46,91897,36057,78252,99600,0.79
4224,2021-10-26,37,17,32,0,417,272263,160480,137590,110000,1.25
4225,2021-10-27,555,2,631,9,8484,3342012,1484348,2894300,3781000,0.77
4226,2021-10-27,496,3,702,4,3110,1190078,597913,1520963,2185100,0.7
4227,2021-10-27,612,4,560,10,5621,529851,279111,1116150,1906700,0.59
4228,2021-10-27,156,5,158,5,3078,849073,385971,697328,932700,0.75
4229,2021-10-27,176,6,135,3,2086,1034019,494016,890403,1128800,0.79
4230,2021-10-27,365,7,298,4,3493,1236462,520991,1131701,1678700,0.67
4231,2021-10-27,251,9,255,11,3441,1825184,806121,1784965,2510300,0.71
4232,2021-10-27,42,10,33,1,449,297710,176022,196606,254900,0.77
4233,2021-10-27,325,8,1050,3,3279,1885259,837082,1473967,1773600,0.83
4234,2021-10-27,585,13,487,9,8041,1999519,706431,2294983,3908500,0.59
4235,2021-10-27,780,14,1035,29,8817,1953731,718197,2092708,2816500,0.74
4236,2021-10-27,1222,11,1442,1,14091,7008382,3215881,4397872,6538000,0.67
4237,2021-10-27,290,12,498,3,3428,561457,281937,836664,1259300,0.66
4238,2021-10-27,273,15,293,6,3539,5019460,2302260,2939060,1773700,1.66
4239,2021-10-27,6,16,1,0,51,89277,35034,78318,99600,0.79
4240,2021-10-27,14,17,17,0,414,262342,157767,138575,110000,1.26
4241,2021-10-28,575,2,558,15,8495,3329656,1493461,2921096,3781000,0.77
4242,2021-10-28,362,3,379,1,3091,1174005,592740,1525497,2185100,0.7
4243,2021-10-28,527,4,742,6,5398,566907,296073,1122972,1906700,0.59
4244,2021-10-28,253,5,238,0,3091,852339,389209,699336,932700,0.75
4245,2021-10-28,249,6,202,3,2131,1043574,504067,895941,1128800,0.79
4246,2021-10-28,343,7,368,5,3468,1237201,529524,1135137,1678700,0.68
4247,2021-10-28,297,9,397,9,3338,1827845,814712,1799512,2510300,0.72
4248,2021-10-28,83,10,78,2,454,300688,178935,197401,254900,0.77
4249,2021-10-28,384,8,71,4,3583,1881397,841440,1478173,1773600,0.83
4250,2021-10-28,599,13,462,11,8174,2021964,718878,2301171,3908500,0.59
4251,2021-10-28,676,14,1004,31,8474,1826589,699778,2096685,2816500,0.74
4252,2021-10-28,1431,11,1539,1,13980,7048624,3247275,4423604,6538000,0.68
4253,2021-10-28,293,12,248,4,3473,571019,287980,841634,1259300,0.67
4254,2021-10-28,262,15,294,3,3506,4992298,2311082,2949157,1773700,1.66
4255,2021-10-28,12,16,22,0,41,86697,34975,78362,99600,0.79
4256,2021-10-28,31,17,35,0,410,271437,162567,139611,110000,1.27
4257,2021-10-29,458,2,1110,7,7840,3510622,1524406,2937540,3781000,0.78
4258,2021-10-29,470,3,355,3,3203,1179556,589987,1526001,2185100,0.7
4259,2021-10-29,522,4,586,3,5329,506353,275798,1123657,1906700,0.59
4260,2021-10-29,264,5,256,2,3098,944701,422391,701074,932700,0.75
4261,2021-10-29,247,6,209,0,2169,1125420,537722,899781,1128800,0.8
4262,2021-10-29,367,7,488,3,3346,1379408,577053,1137931,1678700,0.68
4263,2021-10-29,256,9,503,7,3087,1951770,861133,1808246,2510300,0.72
4264,2021-10-29,40,10,40,0,454,335521,193005,197708,254900,0.78
4265,2021-10-29,348,8,622,3,3306,2041478,883381,1480987,1773600,0.84
4266,2021-10-29,589,13,558,13,8200,2160465,750025,2307296,3908500,0.59
4267,2021-10-29,566,14,860,11,8165,2064784,750996,2099899,2816500,0.75
4268,2021-10-29,1328,11,986,8,14317,7554395,3399509,4448511,6538000,0.68
4269,2021-10-29,251,12,472,3,3243,475221,259551,843707,1259300,0.67
4270,2021-10-29,299,15,218,0,3582,5483682,2462426,2958598,1773700,1.67
4271,2021-10-29,11,16,4,0,48,96059,36916,78410,99600,0.79
4272,2021-10-29,44,17,30,0,424,302263,178788,140418,110000,1.28
4273,2021-10-30,435,2,671,5,7597,3616160,1523816,2945706,3781000,0.78
4274,2021-10-30,345,3,295,4,3247,1161782,585488,1528388,2185100,0.7
4275,2021-10-30,450,4,430,4,5338,577714,298695,1124124,1906700,0.59
4276,2021-10-30,223,5,252,2,3068,1025381,444721,702861,932700,0.75
4277,2021-10-30,213,6,257,1,2124,1189133,560054,901997,1128800,0.8
4278,2021-10-30,350,7,187,1,3509,1422604,585359,1140071,1678700,0.68
4279,2021-10-30,231,9,308,1,3007,1991832,867397,1814049,2510300,0.72
4280,2021-10-30,35,10,25,2,463,306155,174004,197875,254900,0.78
4281,2021-10-30,270,8,115,1,3456,1939368,829929,1484140,1773600,0.84
4282,2021-10-30,650,13,839,5,8008,2202476,739472,2312820,3908500,0.59
4283,2021-10-30,646,14,940,10,7859,2234566,760714,2103271,2816500,0.75
4284,2021-10-30,1401,11,1887,3,13825,7741411,3379375,4457038,6538000,0.68
4285,2021-10-30,266,12,182,2,3327,593001,294156,846966,1259300,0.67
4286,2021-10-30,309,15,283,3,3606,5542990,2435908,2963484,1773700,1.67
4287,2021-10-30,1,16,4,0,45,96680,36221,78435,99600,0.79
4288,2021-10-30,29,17,40,0,413,285889,170812,140436,110000,1.28
4289,2021-10-31,363,2,640,2,7318,3551533,1482418,2953556,3781000,0.78
4290,2021-10-31,371,3,53,3,3565,1367345,658059,1532467,2185100,0.7
4291,2021-10-31,370,4,625,2,5077,597913,310843,1128899,1906700,0.59
4292,2021-10-31,225,5,221,0,3071,935834,418759,703067,932700,0.75
