id,date,checkins,unique_ind,unique_loc,checkins_to_ind_ratio,state_id,checkins_to_unique_loc_ratio
3689,2021-06-25,191922,118979,12269,1.613074576,4,15.64283968
3690,2021-06-25,457263,243816,19061,1.875442957,5,23.98945491
3691,2021-06-25,541396,292907,21642,1.848354597,6,25.01598743
3692,2021-06-25,663470,320130,30013,2.072501796,7,22.10608736
3693,2021-06-25,1083855,538259,46488,2.013630984,9,23.31472638
3694,2021-06-25,205743,124239,8744,1.656025886,10,23.52962031
3695,2021-06-25,1204788,596405,42832,2.020083668,8,28.12822189
3696,2021-06-25,1198445,487125,49354,2.460241211,13,24.2826316
3697,2021-06-25,1110012,518263,41376,2.141792874,14,26.82743619
3698,2021-06-25,4095860,2127092,130666,1.925567864,11,31.34602728
3699,2021-06-25,206553,125433,10222,1.646719763,12,20.20671102
3700,2021-06-25,2853071,1490181,71238,1.914580175,15,40.04984699
3701,2021-06-25,26265,14361,958,1.828911636,16,27.41649269
3702,2021-06-25,141324,92239,2426,1.532150175,17,58.25391591
3703,2021-06-26,1834093,946175,68668,1.938428938,2,26.7095736
3704,2021-06-26,650908,369097,30055,1.76351474,3,21.65722841
3705,2021-06-26,256341,148113,18717,1.730712362,4,13.6956243
3706,2021-06-26,420385,225949,17013,1.860530474,5,24.70963381
3707,2021-06-26,542101,285041,19312,1.901835175,6,28.07068144
3708,2021-06-26,622040,301411,26635,2.063760115,7,23.35423315
3709,2021-06-26,1069718,525415,42897,2.035948726,9,24.93689535
3710,2021-06-26,191070,111704,7927,1.710502757,10,24.10369623
3711,2021-06-26,1161793,567372,37769,2.047674189,8,30.76049141
3712,2021-06-26,1111780,453015,43380,2.454179221,13,25.62886123
3713,2021-06-26,1055731,489881,35308,2.155076437,14,29.90061742
3714,2021-06-26,3986090,2049223,111051,1.945171414,11,35.89422878
3715,2021-06-26,289864,160324,15760,1.807988823,12,18.39238579
3716,2021-06-26,2570708,1384230,58325,1.857139348,15,44.07557651
3717,2021-06-26,23881,13115,763,1.820892108,16,31.29882045
3718,2021-06-26,128586,87331,1570,1.472398118,17,81.90191083
3719,2021-06-27,1720758,890821,59797,1.931654058,2,28.77666104
3720,2021-06-27,648941,369745,30195,1.755104193,3,21.49167081
3721,2021-06-27,273830,159662,21098,1.715060565,4,12.97895535
3722,2021-06-27,342666,191998,12256,1.784737341,5,27.95904047
3723,2021-06-27,453543,247620,14298,1.831608917,6,31.72073017
3724,2021-06-27,515189,265021,20055,1.943955385,7,25.68880578
3725,2021-06-27,877927,457345,31100,1.919616482,9,28.22916399
3726,2021-06-27,151985,90327,5812,1.682608744,10,26.15020647
3727,2021-06-27,944504,484227,27933,1.950539726,8,33.81319586
3728,2021-06-27,892202,381207,31612,2.340465941,13,28.22352271
3729,2021-06-27,885907,428275,23230,2.068547078,14,38.13633233
3730,2021-06-27,3409896,1798044,79956,1.896447473,11,42.64715594
3731,2021-06-27,316066,175090,18728,1.805163059,12,16.87665528
3732,2021-06-27,2236188,1244661,43268,1.796624141,15,51.68225941
3733,2021-06-27,20207,11141,599,1.81375101,16,33.7345576
3734,2021-06-27,122511,83793,1372,1.462067237,17,89.29373178
3735,2021-06-28,1955652,1003201,77061,1.949411932,2,25.37797329
3736,2021-06-28,702452,400447,33309,1.754169715,3,21.08895494
3737,2021-06-28,273664,159518,21414,1.715568149,4,12.77967685
3738,2021-06-28,476110,249959,19305,1.904752379,5,24.66252266
3739,2021-06-28,584336,308601,22101,1.893500021,6,26.43934664
3740,2021-06-28,698064,331776,30782,2.104021991,7,22.67766877
3741,2021-06-28,1139692,555134,47103,2.053003419,9,24.19574125
3742,2021-06-28,214123,127773,9106,1.675807878,10,23.51449594
3743,2021-06-28,1260661,612343,43363,2.058749753,8,29.0722736
3744,2021-06-28,1174662,485754,48914,2.418224039,13,24.01484238
3745,2021-06-28,1134696,525569,41483,2.158985785,14,27.35327725
3746,2021-06-28,4021325,2100600,130814,1.914369704,11,30.74078463
3747,2021-06-28,313083,174235,19176,1.796900738,12,16.32681477
3748,2021-06-28,2799986,1485216,70578,1.885238241,15,39.67222081
3749,2021-06-28,24751,14028,943,1.764399772,16,26.24708378
3750,2021-06-28,140803,92185,2430,1.527395997,17,57.9436214
3751,2021-06-29,1976756,1014161,78312,1.94915403,2,25.24205741
3752,2021-06-29,709642,403707,33786,1.757814455,3,21.00402534
3753,2021-06-29,280258,163074,21663,1.718594013,4,12.93717398
3754,2021-06-29,473363,251591,19487,1.881478272,5,24.29121979
3755,2021-06-29,566466,303725,22108,1.865062145,6,25.62267053
3756,2021-06-29,690886,330536,31153,2.09019895,7,22.17719
3757,2021-06-29,1108537,550047,47507,2.015349597,9,23.33418233
3758,2021-06-29,209221,126171,9152,1.658233667,10,22.86068619
3759,2021-06-29,1194584,598662,43422,1.995423127,8,27.51103127
3760,2021-06-29,1373114,530075,52129,2.590414564,13,26.34069328
3761,2021-06-29,1130025,523995,41586,2.156556837,14,27.17320733
3762,2021-06-29,4088265,2131892,132669,1.917669844,11,30.81552586
3763,2021-06-29,319610,177668,19252,1.798917081,12,16.60139206
3764,2021-06-29,2911098,1525112,71932,1.908776536,15,40.47013846
3765,2021-06-29,47519,21912,1325,2.168629062,16,35.86339623
3766,2021-06-29,142134,92778,2470,1.531979564,17,57.54412955
3767,2021-06-30,2098641,1052755,80189,1.993475215,2,26.17118308
3768,2021-06-30,757734,423552,34851,1.788998753,3,21.74210209
3769,2021-06-30,290248,167709,21799,1.730664425,4,13.31473921
3770,2021-06-30,496789,259595,19934,1.913707891,5,24.92169158
3771,2021-06-30,607855,317710,22710,1.913238488,6,26.76596213
3772,2021-06-30,717454,338974,31712,2.116545812,7,22.62405399
3773,2021-06-30,1219065,584799,49237,2.084588038,9,24.75912424
3774,2021-06-30,220969,130926,9347,1.687739639,10,23.64063336
3775,2021-06-30,1350146,639309,45086,2.111883299,8,29.94601428
3776,2021-06-30,1309793,519587,51702,2.520834817,13,25.33350741
3777,2021-06-30,1214823,546969,43000,2.221008869,14,28.25169767
3778,2021-06-30,4366673,2225963,136203,1.961700621,11,32.06003539
3779,2021-06-30,334181,184208,19686,1.814150308,12,16.97556639
3780,2021-06-30,3102567,1613387,73628,1.923014751,15,42.13841202
3781,2021-06-30,49239,22317,1411,2.206344939,16,34.89652729
3782,2021-06-30,150614,98255,2486,1.532888912,17,60.5848753
3783,2021-07-01,2093025,1046923,80161,1.999215797,2,26.11026559
3784,2021-07-01,764979,423792,35235,1.805081266,3,21.71077054
3785,2021-07-01,302379,172269,21977,1.755272278,4,13.75888429
3786,2021-07-01,490636,257934,20042,1.902176526,5,24.48039118
3787,2021-07-01,596917,314375,22793,1.898741948,6,26.18861054
3788,2021-07-01,721212,339544,31777,2.124060505,7,22.69603801
3789,2021-07-01,1212034,579858,49433,2.090225538,9,24.51872231
3790,2021-07-01,229424,134167,9504,1.709988298,10,24.13973064
3791,2021-07-01,1345480,637706,45651,2.109875084,8,29.47317693
3792,2021-07-01,1329005,522592,51643,2.543102459,13,25.73446546
3793,2021-07-01,1227583,549629,42898,2.233475672,14,28.61632244
3794,2021-07-01,4308720,2206036,136145,1.953150357,11,31.64802233
3795,2021-07-01,346291,187909,19808,1.84286543,12,17.48238086
3796,2021-07-01,3060205,1597175,73437,1.916011082,15,41.67116031
3797,2021-07-01,49096,22455,1478,2.186417279,16,33.21786198
3798,2021-07-01,149845,97925,2507,1.530201685,17,59.7706422
3799,2021-07-02,2053330,1028701,76268,1.99604161,2,26.92256254
3800,2021-07-02,678070,389417,27167,1.741243962,3,24.95932565
3801,2021-07-02,221770,134160,12902,1.653026237,4,17.18880794
3802,2021-07-02,498919,261921,20039,1.904845354,5,24.89740007
3803,2021-07-02,616315,322210,22862,1.912774278,6,26.95805266
3804,2021-07-02,778743,356392,31586,2.1850743,7,24.65468879
3805,2021-07-02,1250862,593605,49592,2.107229555,9,25.22306017
3806,2021-07-02,230897,134091,9257,1.721942561,10,24.94296208
3807,2021-07-02,1344338,637742,45548,2.10796529,8,29.51475367
3808,2021-07-02,1335478,522304,51853,2.556897899,13,25.75507685
3809,2021-07-02,1287901,567415,43843,2.26976904,14,29.37529366
3810,2021-07-02,5312835,2510256,139188,2.116451469,11,38.17020864
3811,2021-07-02,240894,142621,11154,1.68905,12,21.59709521
3812,2021-07-02,3607039,1793305,74909,2.011391816,15,48.1522781
3813,2021-07-02,47642,21945,1478,2.170972887,16,32.23410014
3814,2021-07-02,176477,118686,2531,1.486923479,17,69.72619518
3815,2021-07-03,2031731,1003608,72423,2.024426868,2,28.0536708
3816,2021-07-03,708271,392323,31742,1.805326224,3,22.3133703
3817,2021-07-03,273393,155982,19525,1.752721468,4,14.0022023
3818,2021-07-03,459507,239589,17984,1.917896898,5,25.55087856
3819,2021-07-03,559259,288974,19866,1.935326362,6,28.15156549
3820,2021-07-03,596001,290981,26578,2.048247136,7,22.42459929
3821,2021-07-03,1142991,551062,44859,2.074160439,9,25.47963619
3822,2021-07-03,204298,116852,8306,1.748348338,10,24.59643631
3823,2021-07-03,1245776,591694,39952,2.105439636,8,31.18181818
3824,2021-07-03,1355061,508774,46958,2.663384921,13,28.8568721
3825,2021-07-03,1200016,532671,37275,2.25282773,14,32.1935882
3826,2021-07-03,3245150,1681416,90507,1.930010182,11,35.85523772
3827,2021-07-03,318128,173119,16848,1.837626142,12,18.88224122
3828,2021-07-03,2364789,1268388,51335,1.864405056,15,46.06582254
3829,2021-07-03,43038,20006,1236,2.151254624,16,34.82038835
3830,2021-07-03,116030,74700,1517,1.553279786,17,76.48648649
3831,2021-07-04,1918661,955615,63820,2.007776144,2,30.06363209
3832,2021-07-04,741314,406848,32953,1.822090805,3,22.49610051
3833,2021-07-04,304026,173984,22747,1.747436546,4,13.36554271
3834,2021-07-04,375727,205321,13206,1.829949201,5,28.45123429
3835,2021-07-04,471262,254545,14831,1.851389735,6,31.7754703
3836,2021-07-04,519071,265321,20711,1.956388676,7,25.06257544
3837,2021-07-04,992283,499321,33784,1.987264705,9,29.37138882
3838,2021-07-04,168461,97705,6277,1.724179929,10,26.83782061
3839,2021-07-04,1037863,517841,29781,2.004211717,8,34.84983714
3840,2021-07-04,1159614,448976,35263,2.582797299,13,32.88472336
3841,2021-07-04,1071439,486047,25600,2.204393814,14,41.85308594
3842,2021-07-04,2927017,1565161,72756,1.870106015,11,40.23059267
3843,2021-07-04,352642,191442,20440,1.842030484,12,17.25254403
3844,2021-07-04,2161247,1187943,41260,1.819318772,15,52.3811682
3845,2021-07-04,35899,17480,934,2.053718535,16,38.43576017
3846,2021-07-04,112092,72992,1381,1.535675142,17,81.16727009
3847,2021-07-05,2108100,1052515,81211,2.002916823,2,25.95830614
3848,2021-07-05,740053,414604,35113,1.784963483,3,21.07632501
3849,2021-07-05,313149,177297,23815,1.766239699,4,13.14923368
3850,2021-07-05,444288,243082,19342,1.827728915,5,22.97011684
3851,2021-07-05,594949,310145,22643,1.918293056,6,26.27518438
3852,2021-07-05,724019,336926,32611,2.148896197,7,22.20168041
3853,2021-07-05,1354501,618121,54350,2.191320146,9,24.92182153
3854,2021-07-05,243549,137935,10013,1.765679487,10,24.32327974
3855,2021-07-05,1339903,635030,45648,2.10998378,8,29.35293989
3856,2021-07-05,1515636,561121,54279,2.701085862,13,27.92306417
3857,2021-07-05,1233017,558392,43913,2.208156635,14,28.07863275
3858,2021-07-05,3454783,1812035,105295,1.906576308,11,32.81051332
3859,2021-07-05,364918,194584,21765,1.875375159,12,16.76627613
3860,2021-07-05,2618053,1393235,63448,1.879118024,15,41.26297125
3861,2021-07-05,50703,23090,1599,2.195885665,16,31.70919325
3862,2021-07-05,134885,85173,2410,1.583659141,17,55.96887967
3863,2021-07-06,2156810,1067265,82368,2.02087579,2,26.18504759
3864,2021-07-06,689737,396092,33996,1.741355544,3,20.28876927
3865,2021-07-06,304983,174330,23889,1.749457925,4,12.76667085
3866,2021-07-06,500911,259891,20498,1.92738879,5,24.43706703
3867,2021-07-06,602275,312348,22975,1.928217885,6,26.21436344
3868,2021-07-06,725535,339339,33374,2.138083156,7,21.73952778
3869,2021-07-06,1327332,615480,55169,2.15658023,9,24.05938117
3870,2021-07-06,212043,128953,9447,1.644343288,10,22.44553827
3871,2021-07-06,1262656,619520,45282,2.038119835,8,27.88428073
3872,2021-07-06,1508370,559886,54573,2.694066292,13,27.63949206
3873,2021-07-06,1239911,560173,44235,2.21344299,14,28.0300893
3874,2021-07-06,3600648,1870977,109167,1.924474753,11,32.9829344
3875,2021-07-06,360377,193592,21846,1.861528369,12,16.49624645
3876,2021-07-06,2748076,1434420,65470,1.915809874,15,41.97458378
3877,2021-07-06,50164,23218,1647,2.160565079,16,30.45780206
3878,2021-07-06,135902,85884,2393,1.582390201,17,56.79147514
3879,2021-07-07,2185406,1079714,83556,2.024060075,2,26.15498588
3880,2021-07-07,769291,426010,36056,1.805805028,3,21.3360051
3881,2021-07-07,319951,180478,24318,1.772797793,4,13.15696192
3882,2021-07-07,491618,257521,20683,1.909040428,5,23.76918242
3883,2021-07-07,614743,318299,23186,1.931338144,6,26.51354266
3884,2021-07-07,741770,344725,33957,2.151773153,7,21.84439144
3885,2021-07-07,1383385,632836,56285,2.186008697,9,24.578218
3886,2021-07-07,240032,138126,10059,1.737775654,10,23.86241177
3887,2021-07-07,1310632,619944,44596,2.114113533,8,29.3890035
3888,2021-07-07,1517971,563045,55049,2.696002984,13,27.57490599
3889,2021-07-07,1210386,556012,44044,2.176906254,14,27.48129144
3890,2021-07-07,3588885,1872156,110473,1.916979675,11,32.48653517
3891,2021-07-07,370104,197806,22053,1.871045368,12,16.78247857
3892,2021-07-07,2775071,1452609,66259,1.910404658,15,41.8821745
3893,2021-07-07,51651,23472,1635,2.20053681,16,31.59082569
3894,2021-07-07,136836,86767,2409,1.577051183,17,56.80199253
3895,2021-07-08,2170388,1071355,83194,2.025834574,2,26.0882756
3896,2021-07-08,734976,412193,35969,1.783087049,3,20.4335956
3897,2021-07-08,317470,178965,24065,1.773922275,4,13.19218782
3898,2021-07-08,490891,258161,20660,1.901491705,5,23.76045499
3899,2021-07-08,685072,339957,23327,2.015172507,6,29.36819994
3900,2021-07-08,731367,342088,33985,2.137949884,7,21.52028836
3901,2021-07-08,1351476,624290,56475,2.164820836,9,23.93051793
3902,2021-07-08,247173,143830,10420,1.718507961,10,23.72101727
3903,2021-07-08,1466268,673442,50229,2.177274361,8,29.19166219
3904,2021-07-08,1488775,557384,54908,2.671004191,13,27.11399068
3905,2021-07-08,1241102,564308,44061,2.199334406,14,28.1678128
3906,2021-07-08,3495833,1853037,109749,1.886542471,11,31.85298272
3907,2021-07-08,373972,198588,22107,1.883155075,12,16.9164518
3908,2021-07-08,2601950,1402418,65274,1.855331292,15,39.86196648
3909,2021-07-08,51722,23821,1605,2.171277444,16,32.22554517
3910,2021-07-08,131114,84125,2406,1.558561664,17,54.49459684
3911,2021-07-09,2068093,1030906,77889,2.006092699,2,26.55179807
3912,2021-07-09,618166,364314,26871,1.696794523,3,23.00494957
3913,2021-07-09,210949,128030,13000,1.647652894,4,16.22684615
3914,2021-07-09,483373,253777,20389,1.904715557,5,23.70753838
3915,2021-07-09,506270,270225,19762,1.873512813,6,25.61835847
3916,2021-07-09,730236,342740,33085,2.130582949,7,22.07151277
3917,2021-07-09,1346601,627491,55370,2.146008469,9,24.32004696
3918,2021-07-09,235915,140301,9732,1.681491935,10,24.24116317
3919,2021-07-09,1419118,663462,49428,2.138958976,8,28.71081169
3920,2021-07-09,1484521,560185,54963,2.650054893,13,27.00946091
3921,2021-07-09,1246917,567574,44118,2.196924102,14,28.26322589
3922,2021-07-09,3713353,1937057,110453,1.917007605,11,33.61930414
3923,2021-07-09,261428,152611,11689,1.713035102,12,22.36530071
3924,2021-07-09,2829903,1455829,66382,1.943842993,15,42.63057757
3925,2021-07-09,52588,23969,1596,2.194000584,16,32.94987469
3926,2021-07-09,137090,88720,2407,1.545198377,17,56.95471541
3927,2021-07-10,1905376,973620,72846,1.957001705,2,26.15621997
3928,2021-07-10,658993,376401,31013,1.750773776,3,21.24892787
3929,2021-07-10,296566,166181,21298,1.784596314,4,13.92459386
3930,2021-07-10,443642,234595,18184,1.891097423,5,24.39738231
3931,2021-07-10,482960,259210,17673,1.863199722,6,27.32756182
3932,2021-07-10,648297,311104,29213,2.083859417,7,22.19207202
3933,2021-07-10,1235080,583566,49926,2.116435844,9,24.73821255
3934,2021-07-10,193612,110459,8190,1.752795155,10,23.64004884
3935,2021-07-10,1233065,580967,38766,2.122435526,8,31.80789867
3936,2021-07-10,1410398,531693,49376,2.652654821,13,28.56444426
3937,2021-07-10,1171501,533180,37491,2.197196069,14,31.24752607
3938,2021-07-10,3416374,1801724,93570,1.896169447,11,36.5114246
3939,2021-07-10,350179,185490,18749,1.887859184,12,18.67720945
3940,2021-07-10,2402480,1296954,53524,1.852401859,15,44.88603243
3941,2021-07-10,46343,21712,1299,2.134441783,16,35.67590454
3942,2021-07-10,121545,80456,1574,1.510701501,17,77.22045743
3943,2021-07-11,1774374,915062,63244,1.939075166,2,28.05600531
3944,2021-07-11,645184,371618,31005,1.73614841,3,20.8090308
3945,2021-07-11,319491,180466,24315,1.770366717,4,13.13966687
3946,2021-07-11,327133,186352,12677,1.755457414,5,25.80523783
3947,2021-07-11,404068,226802,13623,1.781589228,6,29.66072084
3948,2021-07-11,513728,267385,21649,1.921304486,7,23.72987205
3949,2021-07-11,991792,499750,35351,1.984576288,9,28.05555713
3950,2021-07-11,153218,90927,6298,1.685066042,10,24.32804065
3951,2021-07-11,881007,469206,29681,1.877655017,8,29.68252417
3952,2021-07-11,1257645,480841,36870,2.615511156,13,34.11025224
3953,2021-07-11,1000371,472014,24980,2.119367222,14,40.0468775
3954,2021-07-11,3071651,1645553,74268,1.866637538,11,41.35901061
3955,2021-07-11,360103,194947,21750,1.847184106,12,16.55645977
3956,2021-07-11,2205901,1199400,41972,1.839170419,15,52.55649004
3957,2021-07-11,37922,18614,941,2.037283765,16,40.29968119
3958,2021-07-11,115292,77293,1385,1.491622786,17,83.2433213
3959,2021-07-12,1955075,1009113,80325,1.937419298,2,24.33955805
3960,2021-07-12,752718,421372,35336,1.786350303,3,21.30173194
3961,2021-07-12,311343,178426,24297,1.744941881,4,12.81405112
3962,2021-07-12,471901,250069,19977,1.887083165,5,23.62221555
3963,2021-07-12,526163,280755,20062,1.874100194,6,26.22684677
3964,2021-07-12,738922,346648,33652,2.131620549,7,21.95774397
3965,2021-07-12,1361933,628221,54664,2.167920206,9,24.91462388
3966,2021-07-12,247089,143263,10216,1.724723062,10,24.1864722
3967,2021-07-12,1492457,680255,49407,2.193966968,8,30.20739976
3968,2021-07-12,1547769,574449,56056,2.694354068,13,27.61112102
3969,2021-07-12,1127726,537702,42765,2.097306687,14,26.37030282
3970,2021-07-12,3599529,1902823,108778,1.891678312,11,33.09059736
3971,2021-07-12,363879,196353,22236,1.853187881,12,16.36440907
3972,2021-07-12,2706687,1422795,65153,1.902373146,15,41.54355133
3973,2021-07-12,51996,24101,1636,2.157420854,16,31.78239609
3974,2021-07-12,139075,89655,2430,1.551224137,17,57.23251029
3975,2021-07-13,1898159,992120,79249,1.913235294,2,23.95183535
3976,2021-07-13,733393,414210,35468,1.770582555,3,20.67759671
3977,2021-07-13,286141,169150,23720,1.691640556,4,12.06327993
3978,2021-07-13,459428,246997,20185,1.86005498,5,22.76086203
3979,2021-07-13,514384,278551,20101,1.846642087,6,25.58997065
3980,2021-07-13,723244,344422,33996,2.099877476,7,21.27438522
3981,2021-07-13,1268687,603927,55067,2.100729062,9,23.03897071
3982,2021-07-13,243717,144426,10330,1.687487018,10,23.59312682
3983,2021-07-13,1431883,672842,50184,2.1281118,8,28.53265981
3984,2021-07-13,1506016,567570,56456,2.65344539,13,26.67592461
3985,2021-07-13,1188660,554332,44046,2.14431063,14,26.98678654
3986,2021-07-13,3599947,1904927,110899,1.889808376,11,32.46149199
3987,2021-07-13,337525,187286,21545,1.802190233,12,15.66604781
3988,2021-07-13,2693561,1408942,65940,1.911761449,15,40.84866545
3989,2021-07-13,52358,24139,1641,2.169021086,16,31.90615478
3990,2021-07-13,134505,86003,2394,1.563957071,17,56.18421053
3991,2021-07-14,2120533,1066647,82457,1.988036342,2,25.71683423
3992,2021-07-14,778711,430942,36019,1.806997229,3,21.61945085
3993,2021-07-14,324989,184286,24269,1.763503467,4,13.39111624
3994,2021-07-14,480024,254091,20377,1.889181435,5,23.55714776
3995,2021-07-14,548458,292534,20506,1.874852154,6,26.74622062
3996,2021-07-14,765848,355914,34428,2.151778239,7,22.24491693
3997,2021-07-14,1402158,640610,56477,2.188785689,9,24.82706234
3998,2021-07-14,255871,148800,10478,1.719563172,10,24.41983203
3999,2021-07-14,1500366,693297,51227,2.16410283,8,29.28857829
4000,2021-07-14,1567342,580323,56765,2.700809721,13,27.61106316
4001,2021-07-14,1455322,602691,50765,2.414706707,14,28.66782232
4002,2021-07-14,3740545,1961719,111790,1.906769012,11,33.46046158
4003,2021-07-14,374364,200966,21963,1.862822567,12,17.0452124
4004,2021-07-14,2811587,1468428,66475,1.914691766,15,42.29540429
4005,2021-07-14,55699,25259,1661,2.205115009,16,33.53341361
4006,2021-07-14,143678,91025,2403,1.578445482,17,59.79109447
4007,2021-07-15,2121228,1067993,83067,1.986181557,2,25.53635018
4008,2021-07-15,771578,429115,35981,1.798068117,3,21.44403991
4009,2021-07-15,336038,189079,24599,1.77723597,4,13.66063661
4010,2021-07-15,484832,255769,20355,1.89558547,5,23.81881602
4011,2021-07-15,544599,292318,20504,1.863036146,6,26.56062232
4012,2021-07-15,751369,352648,34558,2.130648692,7,21.74225939
4013,2021-07-15,1376823,634639,56703,2.169458543,9,24.28130787
4014,2021-07-15,252434,148347,10370,1.701645466,10,24.34271938
4015,2021-07-15,1493394,691289,51294,2.160303433,8,29.11439934
4016,2021-07-15,1549372,573939,55688,2.69954124,13,27.82236748
4017,2021-07-15,1556883,627814,52300,2.479847534,14,29.7683174
4018,2021-07-15,3738055,1961408,111448,1.905801853,11,33.5407993
4019,2021-07-15,391185,206858,22402,1.891079871,12,17.46205696
4020,2021-07-15,2802635,1465727,66232,1.912112556,15,42.31542155
4021,2021-07-15,54843,24986,1655,2.194949172,16,33.13776435
4022,2021-07-15,143201,91269,2418,1.568999332,17,59.2229115
4023,2021-07-16,2075811,1046084,78658,1.984363588,2,26.39033538
4024,2021-07-16,669889,385793,27677,1.736394906,3,24.20381544
4025,2021-07-16,229304,138998,13519,1.649692801,4,16.96160959
4026,2021-07-16,483085,255585,20343,1.890114835,5,23.74698914
4027,2021-07-16,540758,291744,20409,1.853535977,6,26.49605566
4028,2021-07-16,748393,353061,33570,2.119727186,7,22.29350611
4029,2021-07-16,1373523,637906,56014,2.153174606,9,24.52106616
4030,2021-07-16,254416,148900,10117,1.708636669,10,25.1473757
4031,2021-07-16,1485509,686213,50915,2.164792856,8,29.17625454
4032,2021-07-16,1631911,593475,57231,2.749755255,13,28.51445895
4033,2021-07-16,1701815,660888,53553,2.575042972,14,31.77814502
4034,2021-07-16,3774227,1973991,111781,1.911977816,11,33.76447697
4035,2021-07-16,261925,153968,11731,1.701165177,12,22.32759356
4036,2021-07-16,2841850,1473854,66541,1.928176061,15,42.70825506
4037,2021-07-16,56979,25902,1673,2.199791522,16,34.05797968
4038,2021-07-16,147901,94302,2386,1.568376068,17,61.98700754
4039,2021-07-17,2040495,1022550,74170,1.995496553,2,27.51105568
4040,2021-07-17,727186,402238,32334,1.807850079,3,22.48982495
4041,2021-07-17,306323,171922,21511,1.78175568,4,14.24029566
4042,2021-07-17,450217,239516,18024,1.879694885,5,24.97875055
4043,2021-07-17,511398,276154,17988,1.851858021,6,28.4299533
4044,2021-07-17,718168,334071,30438,2.149746611,7,23.5944543
4045,2021-07-17,1298546,602855,51363,2.153993912,9,25.28173977
4046,2021-07-17,216010,124536,8875,1.734518533,10,24.33915493
4047,2021-07-17,1369192,634539,44821,2.157774384,8,30.54800205
4048,2021-07-17,1518071,555585,50420,2.732382984,13,30.10850853
4049,2021-07-17,1730561,647022,46861,2.674655576,14,36.92966433
4050,2021-07-17,4074797,2050080,104316,1.987628288,11,39.06205184
4051,2021-07-17,350280,186965,18775,1.873505736,12,18.65672437
4052,2021-07-17,2745031,1425185,56532,1.92608749,15,48.55711809
4053,2021-07-17,52097,23893,1378,2.180429414,16,37.80624093
4054,2021-07-17,140291,92023,1603,1.524521044,17,87.51777916
4055,2021-07-18,1996550,998867,64733,1.998814657,2,30.84284677
4056,2021-07-18,781682,425565,32901,1.836809888,3,23.75860916
4057,2021-07-18,355258,199289,24373,1.78262724,4,14.57588315
4058,2021-07-18,369499,205472,13141,1.798293685,5,28.11802755
4059,2021-07-18,462629,254132,14251,1.820427967,6,32.46291488
4060,2021-07-18,575738,287824,22613,2.000312691,7,25.46048733
4061,2021-07-18,1088705,535797,37355,2.031935602,9,29.14482666
4062,2021-07-18,183829,104800,6827,1.754093511,10,26.92676139
4063,2021-07-18,1143808,555119,33014,2.06047352,8,34.64615012
4064,2021-07-18,1303163,497068,37644,2.621699647,13,34.61807991
4065,2021-07-18,1595527,602656,32954,2.647492102,14,48.41679311
4066,2021-07-18,3741223,1912655,82955,1.956036504,11,45.0994274
4067,2021-07-18,401746,210443,21853,1.909049006,12,18.3840205
4068,2021-07-18,2472267,1325195,44011,1.865587329,15,56.1738429
4069,2021-07-18,43689,20594,988,2.121443139,16,44.21963563
4070,2021-07-18,141020,92676,1389,1.521645302,17,101.5262779
4071,2021-07-19,2247501,1104225,77949,2.035365075,2,28.83296771
4072,2021-07-19,831000,444714,32546,1.868616684,3,25.53309162
4073,2021-07-19,357011,198651,22613,1.797176959,4,15.78786539
4074,2021-07-19,508558,260142,19046,1.954924618,5,26.70156463
4075,2021-07-19,576421,301757,18754,1.910215836,6,30.73589634
4076,2021-07-19,797283,359992,30376,2.214724216,7,26.2471359
4077,2021-07-19,1414831,640933,52379,2.207455381,9,27.01141679
4078,2021-07-19,251390,140678,9368,1.786988726,10,26.83497011
4079,2021-07-19,1485605,674612,47827,2.202162132,8,31.062057
4080,2021-07-19,1638066,600168,54460,2.729345783,13,30.07833272
4081,2021-07-19,1833979,685333,52963,2.676040698,14,34.62755131
4082,2021-07-19,4603959,2262577,121518,2.034829754,11,37.88705377
4083,2021-07-19,357272,189489,17927,1.885449815,12,19.9292687
4084,2021-07-19,3081454,1571100,67037,1.96133537,15,45.96646628
4085,2021-07-19,62097,27434,1689,2.26350514,16,36.76554174
4086,2021-07-19,162464,104719,2290,1.551428108,17,70.94497817
4087,2021-07-20,1326980,721878,46851,1.838233053,2,28.32340825
4088,2021-07-20,329151,214565,14360,1.534038636,3,22.92137883
4089,2021-07-20,42244,34669,4795,1.218494909,4,8.810010428
4090,2021-07-20,277250,164071,10857,1.689817213,5,25.53652022
4091,2021-07-20,320272,190235,10721,1.683559808,6,29.87333271
4092,2021-07-20,342854,195139,14960,1.756973234,7,22.91804813
4093,2021-07-20,856158,443215,33812,1.931699063,9,25.32112859
4094,2021-07-20,109686,72122,4523,1.520839688,10,24.25071855
4095,2021-07-20,928253,461770,30924,2.01020638,8,30.0172358
4096,2021-07-20,894798,387583,28984,2.308661629,13,30.87213635
4097,2021-07-20,1360576,549585,33422,2.47564253,14,40.70899408
4098,2021-07-20,2837397,1559246,68036,1.819723764,11,41.7043477
4099,2021-07-20,88741,66730,5583,1.329851641,12,15.89485939
4100,2021-07-20,1996024,1093275,39046,1.825729117,15,51.11980741
4101,2021-07-20,27416,15326,779,1.78885554,16,35.19383825
4102,2021-07-20,89225,63845,1066,1.397525256,17,83.70075047
4103,2021-07-21,2056711,1038095,76221,1.981235821,2,26.9835216
