,date,temp,state_id,state
6009,2021-02-04,27.7,11,Selangor
6010,2021-02-04,25.6,12,Terengganu
6011,2021-02-04,26.933333333333337,13,Sabah
6012,2021-02-04,25.675,14,Sarawak
6013,2021-02-04,27.9,15,W.P. Kuala Lumpur
6014,2021-02-04,27.5,16,W.P. Labuan
6015,2021-02-04,27.5,17,W.P. Putrajaya
6016,2021-02-05,26.2,2,Johor
6017,2021-02-05,28.6,3,Kedah
6018,2021-02-05,26.4,4,Kelantan
6019,2021-02-05,28.1,5,Melaka
6020,2021-02-05,26.1,7,Pahang
6021,2021-02-05,28.6,8,Pulau Pinang
6022,2021-02-05,27.4,9,Perak
6023,2021-02-05,28.6,10,Perlis
6024,2021-02-05,28.1,11,Selangor
6025,2021-02-05,26.25,12,Terengganu
6026,2021-02-05,25.833333333333332,13,Sabah
6027,2021-02-05,26.099999999999998,14,Sarawak
6028,2021-02-05,28.4,15,W.P. Kuala Lumpur
6029,2021-02-05,27.1,16,W.P. Labuan
6030,2021-02-05,27.8,17,W.P. Putrajaya
6031,2021-02-06,26.8,2,Johor
6032,2021-02-06,29.1,3,Kedah
6033,2021-02-06,26.4,4,Kelantan
6034,2021-02-06,27.9,5,Melaka
6035,2021-02-06,26.3,7,Pahang
6036,2021-02-06,29.1,8,Pulau Pinang
6037,2021-02-06,28.4,9,Perak
6038,2021-02-06,29.1,10,Perlis
6039,2021-02-06,28.65,11,Selangor
6040,2021-02-06,26.35,12,Terengganu
6041,2021-02-06,26.5,13,Sabah
6042,2021-02-06,26.15,14,Sarawak
6043,2021-02-06,28.7,15,W.P. Kuala Lumpur
6044,2021-02-06,27.6,16,W.P. Labuan
6045,2021-02-06,28.6,17,W.P. Putrajaya
6046,2021-02-07,26.9,2,Johor
6047,2021-02-07,29.2,3,Kedah
6048,2021-02-07,26.4,4,Kelantan
6049,2021-02-07,28.4,5,Melaka
6050,2021-02-07,26.7,7,Pahang
6051,2021-02-07,29.2,8,Pulau Pinang
6052,2021-02-07,28.6,9,Perak
6053,2021-02-07,29.2,10,Perlis
6054,2021-02-07,28.55,11,Selangor
6055,2021-02-07,26.549999999999997,12,Terengganu
6056,2021-02-07,27.3,13,Sabah
6057,2021-02-07,25.925,14,Sarawak
6058,2021-02-07,28.8,15,W.P. Kuala Lumpur
6059,2021-02-07,27.8,16,W.P. Labuan
6060,2021-02-07,28.3,17,W.P. Putrajaya
6061,2021-02-08,26.9,2,Johor
6062,2021-02-08,28.7,3,Kedah
6063,2021-02-08,26.5,4,Kelantan
6064,2021-02-08,28.3,5,Melaka
6065,2021-02-08,25.8,7,Pahang
6066,2021-02-08,28.7,8,Pulau Pinang
6067,2021-02-08,28.1,9,Perak
6068,2021-02-08,28.7,10,Perlis
6069,2021-02-08,27.35,11,Selangor
6070,2021-02-08,26.15,12,Terengganu
6071,2021-02-08,26.933333333333337,13,Sabah
6072,2021-02-08,25.85,14,Sarawak
6073,2021-02-08,27.4,15,W.P. Kuala Lumpur
6074,2021-02-08,26.4,16,W.P. Labuan
6075,2021-02-08,27.3,17,W.P. Putrajaya
6076,2021-02-09,27.2,2,Johor
6077,2021-02-09,28.3,3,Kedah
6078,2021-02-09,26.0,4,Kelantan
6079,2021-02-09,27.8,5,Melaka
6080,2021-02-09,26.5,7,Pahang
6081,2021-02-09,28.3,8,Pulau Pinang
6082,2021-02-09,27.8,9,Perak
6083,2021-02-09,28.3,10,Perlis
6084,2021-02-09,28.35,11,Selangor
6085,2021-02-09,26.25,12,Terengganu
6086,2021-02-09,27.099999999999998,13,Sabah
6087,2021-02-09,26.924999999999997,14,Sarawak
6088,2021-02-09,28.8,15,W.P. Kuala Lumpur
6089,2021-02-09,26.9,16,W.P. Labuan
6090,2021-02-09,27.9,17,W.P. Putrajaya
6091,2021-02-10,27.2,2,Johor
6092,2021-02-10,30.2,3,Kedah
6093,2021-02-10,27.7,4,Kelantan
6094,2021-02-10,28.7,5,Melaka
6095,2021-02-10,28.1,7,Pahang
6096,2021-02-10,30.2,8,Pulau Pinang
6097,2021-02-10,29.4,9,Perak
6098,2021-02-10,30.2,10,Perlis
6099,2021-02-10,28.6,11,Selangor
6100,2021-02-10,27.9,12,Terengganu
6101,2021-02-10,28.433333333333334,13,Sabah
6102,2021-02-10,28.900000000000002,14,Sarawak
6103,2021-02-10,29.4,15,W.P. Kuala Lumpur
6104,2021-02-10,28.4,16,W.P. Labuan
6105,2021-02-10,27.8,17,W.P. Putrajaya
6106,2021-02-11,27.2,2,Johor
6107,2021-02-11,30.2,3,Kedah
6108,2021-02-11,27.7,4,Kelantan
6109,2021-02-11,28.7,5,Melaka
6110,2021-02-11,28.1,7,Pahang
6111,2021-02-11,30.2,8,Pulau Pinang
6112,2021-02-11,29.4,9,Perak
6113,2021-02-11,30.2,10,Perlis
6114,2021-02-11,28.6,11,Selangor
6115,2021-02-11,27.9,12,Terengganu
6116,2021-02-11,28.433333333333334,13,Sabah
6117,2021-02-11,28.900000000000002,14,Sarawak
6118,2021-02-11,29.4,15,W.P. Kuala Lumpur
6119,2021-02-11,28.4,16,W.P. Labuan
6120,2021-02-11,27.8,17,W.P. Putrajaya
6121,2021-02-12,27.2,2,Johor
6122,2021-02-12,30.2,3,Kedah
6123,2021-02-12,27.7,4,Kelantan
6124,2021-02-12,28.7,5,Melaka
6125,2021-02-12,28.1,7,Pahang
6126,2021-02-12,30.2,8,Pulau Pinang
6127,2021-02-12,29.4,9,Perak
6128,2021-02-12,30.2,10,Perlis
6129,2021-02-12,28.6,11,Selangor
6130,2021-02-12,27.9,12,Terengganu
6131,2021-02-12,28.433333333333334,13,Sabah
6132,2021-02-12,28.900000000000002,14,Sarawak
6133,2021-02-12,29.4,15,W.P. Kuala Lumpur
6134,2021-02-12,28.4,16,W.P. Labuan
6135,2021-02-12,27.8,17,W.P. Putrajaya
6136,2021-02-13,27.2,2,Johor
6137,2021-02-13,28.6,3,Kedah
6138,2021-02-13,25.3,4,Kelantan
6139,2021-02-13,25.6,5,Melaka
6140,2021-02-13,25.7,7,Pahang
6141,2021-02-13,28.6,8,Pulau Pinang
6142,2021-02-13,27.0,9,Perak
6143,2021-02-13,28.6,10,Perlis
6144,2021-02-13,27.200000000000003,11,Selangor
6145,2021-02-13,25.5,12,Terengganu
6146,2021-02-13,24.766666666666666,13,Sabah
6147,2021-02-13,24.799999999999997,14,Sarawak
6148,2021-02-13,27.8,15,W.P. Kuala Lumpur
6149,2021-02-13,25.1,16,W.P. Labuan
6150,2021-02-13,26.6,17,W.P. Putrajaya
6151,2021-02-14,26.5,2,Johor
6152,2021-02-14,30.2,3,Kedah
6153,2021-02-14,26.2,4,Kelantan
6154,2021-02-14,27.6,5,Melaka
6155,2021-02-14,26.0,7,Pahang
6156,2021-02-14,30.2,8,Pulau Pinang
6157,2021-02-14,28.3,9,Perak
6158,2021-02-14,30.2,10,Perlis
6159,2021-02-14,28.85,11,Selangor
6160,2021-02-14,26.1,12,Terengganu
6161,2021-02-14,26.03333333333333,13,Sabah
6162,2021-02-14,25.9,14,Sarawak
6163,2021-02-14,29.6,15,W.P. Kuala Lumpur
6164,2021-02-14,24.4,16,W.P. Labuan
6165,2021-02-14,28.1,17,W.P. Putrajaya
6166,2021-02-15,26.7,2,Johor
6167,2021-02-15,29.6,3,Kedah
6168,2021-02-15,26.1,4,Kelantan
6169,2021-02-15,27.3,5,Melaka
6170,2021-02-15,25.7,7,Pahang
6171,2021-02-15,29.6,8,Pulau Pinang
6172,2021-02-15,28.3,9,Perak
6173,2021-02-15,29.6,10,Perlis
6174,2021-02-15,28.700000000000003,11,Selangor
6175,2021-02-15,25.9,12,Terengganu
6176,2021-02-15,25.76666666666667,13,Sabah
6177,2021-02-15,25.975,14,Sarawak
6178,2021-02-15,29.8,15,W.P. Kuala Lumpur
6179,2021-02-15,24.7,16,W.P. Labuan
6180,2021-02-15,27.6,17,W.P. Putrajaya
6181,2021-02-16,26.2,2,Johor
6182,2021-02-16,28.8,3,Kedah
6183,2021-02-16,25.7,4,Kelantan
6184,2021-02-16,27.4,5,Melaka
6185,2021-02-16,25.8,7,Pahang
6186,2021-02-16,28.8,8,Pulau Pinang
6187,2021-02-16,27.3,9,Perak
6188,2021-02-16,28.8,10,Perlis
6189,2021-02-16,28.4,11,Selangor
6190,2021-02-16,25.75,12,Terengganu
6191,2021-02-16,27.03333333333333,13,Sabah
6192,2021-02-16,26.775000000000002,14,Sarawak
6193,2021-02-16,29.1,15,W.P. Kuala Lumpur
6194,2021-02-16,26.8,16,W.P. Labuan
6195,2021-02-16,27.7,17,W.P. Putrajaya
6196,2021-02-17,26.5,2,Johor
6197,2021-02-17,28.7,3,Kedah
6198,2021-02-17,25.6,4,Kelantan
6199,2021-02-17,27.2,5,Melaka
6200,2021-02-17,25.5,7,Pahang
6201,2021-02-17,28.7,8,Pulau Pinang
6202,2021-02-17,27.3,9,Perak
6203,2021-02-17,28.7,10,Perlis
6204,2021-02-17,27.85,11,Selangor
6205,2021-02-17,25.55,12,Terengganu
6206,2021-02-17,27.099999999999998,13,Sabah
6207,2021-02-17,26.25,14,Sarawak
6208,2021-02-17,27.7,15,W.P. Kuala Lumpur
6209,2021-02-17,26.7,16,W.P. Labuan
6210,2021-02-17,28.0,17,W.P. Putrajaya
6211,2021-02-18,26.4,2,Johor
6212,2021-02-18,29.2,3,Kedah
6213,2021-02-18,26.3,4,Kelantan
6214,2021-02-18,27.1,5,Melaka
6215,2021-02-18,25.7,7,Pahang
6216,2021-02-18,29.2,8,Pulau Pinang
6217,2021-02-18,27.3,9,Perak
6218,2021-02-18,29.2,10,Perlis
6219,2021-02-18,28.0,11,Selangor
6220,2021-02-18,26.0,12,Terengganu
6221,2021-02-18,26.900000000000002,13,Sabah
6222,2021-02-18,25.349999999999998,14,Sarawak
6223,2021-02-18,28.5,15,W.P. Kuala Lumpur
6224,2021-02-18,26.5,16,W.P. Labuan
6225,2021-02-18,27.5,17,W.P. Putrajaya
6226,2021-02-19,26.4,2,Johor
6227,2021-02-19,30.6,3,Kedah
6228,2021-02-19,28.3,4,Kelantan
6229,2021-02-19,28.2,5,Melaka
6230,2021-02-19,27.0,7,Pahang
6231,2021-02-19,30.6,8,Pulau Pinang
6232,2021-02-19,29.6,9,Perak
6233,2021-02-19,30.6,10,Perlis
6234,2021-02-19,29.45,11,Selangor
6235,2021-02-19,27.65,12,Terengganu
6236,2021-02-19,28.633333333333336,13,Sabah
6237,2021-02-19,26.65,14,Sarawak
6238,2021-02-19,29.5,15,W.P. Kuala Lumpur
6239,2021-02-19,27.7,16,W.P. Labuan
6240,2021-02-19,29.4,17,W.P. Putrajaya
6241,2021-02-20,26.4,2,Johor
6242,2021-02-20,30.6,3,Kedah
6243,2021-02-20,28.3,4,Kelantan
6244,2021-02-20,28.2,5,Melaka
6245,2021-02-20,27.0,7,Pahang
6246,2021-02-20,30.6,8,Pulau Pinang
6247,2021-02-20,29.6,9,Perak
6248,2021-02-20,30.6,10,Perlis
6249,2021-02-20,29.45,11,Selangor
6250,2021-02-20,27.65,12,Terengganu
6251,2021-02-20,28.633333333333336,13,Sabah
6252,2021-02-20,26.65,14,Sarawak
6253,2021-02-20,29.5,15,W.P. Kuala Lumpur
6254,2021-02-20,27.7,16,W.P. Labuan
6255,2021-02-20,29.4,17,W.P. Putrajaya
6256,2021-02-21,26.4,2,Johor
6257,2021-02-21,26.5,3,Kedah
6258,2021-02-21,24.3,4,Kelantan
6259,2021-02-21,24.5,5,Melaka
6260,2021-02-21,23.1,7,Pahang
6261,2021-02-21,26.5,8,Pulau Pinang
6262,2021-02-21,25.2,9,Perak
6263,2021-02-21,26.5,10,Perlis
6264,2021-02-21,25.85,11,Selangor
6265,2021-02-21,23.700000000000003,12,Terengganu
6266,2021-02-21,24.8,13,Sabah
6267,2021-02-21,23.6,14,Sarawak
6268,2021-02-21,26.2,15,W.P. Kuala Lumpur
6269,2021-02-21,24.6,16,W.P. Labuan
6270,2021-02-21,25.5,17,W.P. Putrajaya
6271,2021-02-22,26.3,2,Johor
6272,2021-02-22,28.7,3,Kedah
6273,2021-02-22,25.8,4,Kelantan
6274,2021-02-22,27.0,5,Melaka
6275,2021-02-22,25.7,7,Pahang
6276,2021-02-22,28.7,8,Pulau Pinang
6277,2021-02-22,27.8,9,Perak
6278,2021-02-22,28.7,10,Perlis
6279,2021-02-22,28.450000000000003,11,Selangor
6280,2021-02-22,25.75,12,Terengganu
6281,2021-02-22,26.700000000000003,13,Sabah
6282,2021-02-22,25.525,14,Sarawak
6283,2021-02-22,29.1,15,W.P. Kuala Lumpur
6284,2021-02-22,25.6,16,W.P. Labuan
6285,2021-02-22,27.8,17,W.P. Putrajaya
6286,2021-02-23,25.9,2,Johor
6287,2021-02-23,29.3,3,Kedah
6288,2021-02-23,25.6,4,Kelantan
6289,2021-02-23,27.4,5,Melaka
6290,2021-02-23,25.7,7,Pahang
6291,2021-02-23,29.3,8,Pulau Pinang
6292,2021-02-23,27.9,9,Perak
6293,2021-02-23,29.3,10,Perlis
6294,2021-02-23,28.799999999999997,11,Selangor
6295,2021-02-23,25.65,12,Terengganu
6296,2021-02-23,26.833333333333332,13,Sabah
6297,2021-02-23,25.950000000000003,14,Sarawak
