id,cluster,date_announced,date_last_onset,category,status,state_id
112,KLUSTER TAPAK PEMBINAAN KUALA LUMPUR,2020-05-03,2020-04-26,workplace,ended,1
113,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER DI KUCHING,2020-05-04,2020-03-18,religious,ended,14
114,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER DI KUCHING,2020-05-04,2020-03-18,religious,ended,1
115,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER PASAR BORONG KL,2020-05-04,2020-04-01,religious,ended,6
116,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER PASAR BORONG KL,2020-05-04,2020-04-01,religious,ended,7
117,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER PASAR BORONG KL,2020-05-04,2020-04-01,religious,ended,11
118,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER PASAR BORONG KL,2020-05-04,2020-04-01,religious,ended,15
119,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER PASAR BORONG KL,2020-05-04,2020-04-01,religious,ended,1
120,KLUSTER TAPAK PEMBINAAN SETIA ALAM,2020-05-06,2020-05-08,workplace,ended,11
121,KLUSTER TAPAK PEMBINAAN SETIA ALAM,2020-05-06,2020-05-08,workplace,ended,1
122,KLUSTER PENGAWAL KESELAMATAN CHERAS,2020-05-07,2020-05-01,workplace,ended,11
123,KLUSTER PENGAWAL KESELAMATAN CHERAS,2020-05-07,2020-05-01,workplace,ended,15
124,KLUSTER PENGAWAL KESELAMATAN CHERAS,2020-05-07,2020-05-01,workplace,ended,1
125,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER PASAR BESAR JALAN OTHMAN,2020-05-11,2020-04-26,religious,ended,11
126,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER PASAR BESAR JALAN OTHMAN,2020-05-11,2020-04-26,religious,ended,15
127,SUBKLUSTER TABLIGH SRI PETALING - KLUSTER PASAR BESAR JALAN OTHMAN,2020-05-11,2020-04-26,religious,ended,1
128,KLUSTER BENUS,2020-05-13,2020-05-11,community,ended,7
129,KLUSTER BENUS,2020-05-13,2020-05-11,community,ended,1
130,KLUSTER IPT SABAH,2020-05-13,2020-05-12,community,ended,13
131,KLUSTER IPT SABAH,2020-05-13,2020-05-12,community,ended,1
132,"KLUSTER MADRASAH BAROKATUL QODIRI, SOLOK DUKU",2020-05-14,2020-05-03,religious,ended,5
133,"KLUSTER MADRASAH BAROKATUL QODIRI, SOLOK DUKU",2020-05-14,2020-05-03,religious,ended,1
134,KLUSTER PUDU,2020-05-18,2020-05-10,community,ended,15
135,KLUSTER PUDU,2020-05-18,2020-05-10,community,ended,1
136,KLUSTER PASAR KAJANG,2020-05-21,2020-05-20,workplace,ended,11
137,KLUSTER PASAR KAJANG,2020-05-21,2020-05-20,workplace,ended,1
138,KLUSTER DTI BUKIT JALIL,2020-05-21,2020-08-11,detentionCentre,ended,6
139,KLUSTER DTI BUKIT JALIL,2020-05-21,2020-08-11,detentionCentre,ended,11
140,KLUSTER DTI BUKIT JALIL,2020-05-21,2020-08-11,detentionCentre,ended,15
141,KLUSTER DTI BUKIT JALIL,2020-05-21,2020-08-11,detentionCentre,ended,1
142,KLUSTER DTI SEMENYIH,2020-05-23,2020-05-23,detentionCentre,ended,11
143,KLUSTER DTI SEMENYIH,2020-05-23,2020-05-23,detentionCentre,ended,1
144,KLUSTER DTI SEPANG,2020-05-25,2020-05-24,detentionCentre,ended,11
145,KLUSTER DTI SEPANG,2020-05-25,2020-05-24,detentionCentre,ended,1
146,KLUSTER TAPAK PEMBINAAN KUALA LUMPUR 2,2020-05-25,2020-05-24,workplace,ended,15
147,KLUSTER TAPAK PEMBINAAN KUALA LUMPUR 2,2020-05-25,2020-05-24,workplace,ended,1
148,KLUSTER SYARIKAT PEMBERSIHAN,2020-05-29,2020-05-28,workplace,ended,6
149,KLUSTER SYARIKAT PEMBERSIHAN,2020-05-29,2020-05-28,workplace,ended,11
150,KLUSTER SYARIKAT PEMBERSIHAN,2020-05-29,2020-05-28,workplace,ended,1
151,KLUSTER DTSI PUTRAJAYA,2020-05-30,2020-05-30,detentionCentre,ended,15
152,KLUSTER DTSI PUTRAJAYA,2020-05-30,2020-05-30,detentionCentre,ended,17
153,KLUSTER DTSI PUTRAJAYA,2020-05-30,2020-05-30,detentionCentre,ended,1
154,KLUSTER SYARIKAT PEMBINAAN JALAN MARAN,2020-05-31,2020-05-31,workplace,ended,7
155,KLUSTER SYARIKAT PEMBINAAN JALAN MARAN,2020-05-31,2020-05-31,workplace,ended,1
156,KLUSTER LADANG BERA,2020-05-31,2020-05-31,workplace,ended,7
157,KLUSTER LADANG BERA,2020-05-31,2020-05-31,workplace,ended,1
158,KLUSTER KILANG PAPAN MARAN,2020-05-31,2020-05-31,workplace,ended,7
159,KLUSTER KILANG PAPAN MARAN,2020-05-31,2020-05-31,workplace,ended,1
160,KLUSTER PANGSAPURI CHERAS,2020-06-02,2020-05-26,community,ended,11
161,KLUSTER PANGSAPURI CHERAS,2020-06-02,2020-05-26,community,ended,15
162,KLUSTER PANGSAPURI CHERAS,2020-06-02,2020-05-26,community,ended,1
163,KLUSTER SYARIKAT PEMBERSIHAN KUALA LUMPUR,2020-06-06,2020-06-06,workplace,ended,11
164,KLUSTER SYARIKAT PEMBERSIHAN KUALA LUMPUR,2020-06-06,2020-06-06,workplace,ended,15
165,KLUSTER SYARIKAT PEMBERSIHAN KUALA LUMPUR,2020-06-06,2020-06-06,workplace,ended,1
166,KLUSTER GOMBAK,2020-06-07,2020-05-19,community,ended,11
167,KLUSTER GOMBAK,2020-06-07,2020-05-19,community,ended,15
168,KLUSTER GOMBAK,2020-06-07,2020-05-19,community,ended,1
169,KLUSTER WARGA EMAS KUALA SELANGOR,2020-06-15,2020-05-17,highRisk,ended,11
170,KLUSTER WARGA EMAS KUALA SELANGOR,2020-06-15,2020-05-17,highRisk,ended,1
171,KLUSTER MDR,2020-06-17,2020-06-12,highRisk,ended,13
172,KLUSTER MDR,2020-06-17,2020-06-12,highRisk,ended,1
173,KLUSTER TAPAK PEMBINAAN KUCHING,2020-06-18,2020-06-17,workplace,ended,14
174,KLUSTER TAPAK PEMBINAAN KUCHING,2020-06-18,2020-06-17,workplace,ended,1
175,KLUSTER KIDURONG,2020-06-19,2020-06-13,community,ended,14
176,KLUSTER KIDURONG,2020-06-19,2020-06-13,community,ended,1
177,KLUSTER LANJUT,2020-06-20,2020-06-07,community,ended,11
178,KLUSTER LANJUT,2020-06-20,2020-06-07,community,ended,1
179,KLUSTER KONDOMINIUM HULU LANGAT,2020-06-24,2020-06-10,community,ended,11
180,KLUSTER KONDOMINIUM HULU LANGAT,2020-06-24,2020-06-10,community,ended,1
181,KLUSTER BUKIT BINTANG,2020-06-24,2020-06-15,community,ended,11
182,KLUSTER BUKIT BINTANG,2020-06-24,2020-06-15,community,ended,15
183,KLUSTER BUKIT BINTANG,2020-06-24,2020-06-15,community,ended,1
184,KLUSTER SYARIKAT PEMBINAAN KUCHING,2020-06-24,2020-07-12,workplace,ended,14
185,KLUSTER SYARIKAT PEMBINAAN KUCHING,2020-06-24,2020-07-12,workplace,ended,1
186,KLUSTER KEJURUTERAAN KUCHING,2020-07-12,2020-07-12,workplace,ended,14
187,KLUSTER KEJURUTERAAN KUCHING,2020-07-12,2020-07-12,workplace,ended,1
188,KLUSTER PUI NOVGOROD,2020-07-13,2020-07-07,import,ended,5
189,KLUSTER PUI NOVGOROD,2020-07-13,2020-07-07,import,ended,11
190,KLUSTER PUI NOVGOROD,2020-07-13,2020-07-07,import,ended,1
191,KLUSTER MAMBONG,2020-07-16,2020-07-15,workplace,ended,14
192,KLUSTER MAMBONG,2020-07-16,2020-07-15,workplace,ended,1
193,KLUSTER JUPITER,2020-07-17,2020-07-13,import,ended,14
194,KLUSTER JUPITER,2020-07-17,2020-07-13,import,ended,1
195,KLUSTER PUI SHIRALA,2020-07-17,2020-07-15,import,ended,15
196,KLUSTER PUI SHIRALA,2020-07-17,2020-07-15,import,ended,17
197,KLUSTER PUI SHIRALA,2020-07-17,2020-07-15,import,ended,1
198,KLUSTER PUSAT PERUBATAN KUCHING,2020-07-17,2020-07-15,highRisk,ended,14
199,KLUSTER PUSAT PERUBATAN KUCHING,2020-07-17,2020-07-15,highRisk,ended,1
200,KLUSTER PUI PITAKWA,2020-07-17,2020-07-16,import,ended,12
201,KLUSTER PUI PITAKWA,2020-07-17,2020-07-16,import,ended,1
202,KLUSTER PASAR STUTONG,2020-07-18,2020-07-18,workplace,ended,14
203,KLUSTER PASAR STUTONG,2020-07-18,2020-07-18,workplace,ended,1
204,KLUSTER RESTORAN KUALA LUMPUR,2020-07-19,2020-07-06,workplace,ended,15
205,KLUSTER RESTORAN KUALA LUMPUR,2020-07-19,2020-07-06,workplace,ended,1
206,KLUSTER JETI KUCHING,2020-07-19,2020-07-16,workplace,ended,14
207,KLUSTER JETI KUCHING,2020-07-19,2020-07-16,workplace,ended,1
208,KLUSTER RUMAH KONGSI SEPANG,2020-07-19,2020-07-17,community,ended,11
209,KLUSTER RUMAH KONGSI SEPANG,2020-07-19,2020-07-17,community,ended,1
210,KLUSTER WARGA EMAS KLUANG,2020-07-20,2020-07-19,highRisk,ended,2
211,KLUSTER WARGA EMAS KLUANG,2020-07-20,2020-07-19,highRisk,ended,1
212,KLUSTER SENTOSA,2020-07-21,2020-07-21,highRisk,ended,14
213,KLUSTER SENTOSA,2020-07-21,2020-07-21,highRisk,ended,1
214,KLUSTER HYDE PARK,2020-07-22,2020-07-19,import,ended,11
215,KLUSTER HYDE PARK,2020-07-22,2020-07-19,import,ended,1
216,KLUSTER PUI MELBOURNE,2020-07-22,2020-07-22,import,ended,14
217,KLUSTER PUI MELBOURNE,2020-07-22,2020-07-22,import,ended,1
218,KLUSTER PUI RAMNAD,2020-07-22,2020-07-22,import,ended,15
219,KLUSTER PUI RAMNAD,2020-07-22,2020-07-22,import,ended,17
220,KLUSTER PUI RAMNAD,2020-07-22,2020-07-22,import,ended,1
221,KLUSTER PUI AL KHOBAR,2020-07-24,2020-07-21,import,ended,11
222,KLUSTER PUI AL KHOBAR,2020-07-24,2020-07-21,import,ended,1
223,KLUSTER ELSA,2020-07-24,2020-07-23,import,ended,7
224,KLUSTER ELSA,2020-07-24,2020-07-23,import,ended,1
225,KLUSTER BUKIT TIRAM,2020-07-25,2020-07-25,religious,ended,2
226,KLUSTER BUKIT TIRAM,2020-07-25,2020-07-25,religious,ended,11
227,KLUSTER BUKIT TIRAM,2020-07-25,2020-07-25,religious,ended,1
228,KLUSTER SATOK,2020-07-28,2020-07-28,workplace,ended,14
229,KLUSTER SATOK,2020-07-28,2020-07-28,workplace,ended,1
230,KLUSTER PUI SIVAGANGGA,2020-07-28,2020-07-28,import,ended,3
231,KLUSTER PUI SIVAGANGGA,2020-07-28,2020-07-28,import,ended,8
232,KLUSTER PUI SIVAGANGGA,2020-07-28,2020-07-28,import,ended,10
233,KLUSTER PUI SIVAGANGGA,2020-07-28,2020-07-28,import,ended,1
234,KLUSTER MERANTI,2020-08-09,2020-08-09,workplace,ended,11
235,KLUSTER MERANTI,2020-08-09,2020-08-09,workplace,ended,17
236,KLUSTER MERANTI,2020-08-09,2020-08-09,workplace,ended,1
237,KLUSTER KURAU,2020-08-09,2020-08-10,community,ended,8
238,KLUSTER KURAU,2020-08-09,2020-08-10,community,ended,9
239,KLUSTER KURAU,2020-08-09,2020-08-10,community,ended,1
240,KLUSTER TAWAR,2020-08-13,2020-09-12,religious,ended,3
241,KLUSTER TAWAR,2020-08-13,2020-09-12,religious,ended,8
242,KLUSTER TAWAR,2020-08-13,2020-09-12,religious,ended,1
243,KLUSTER MUDA,2020-08-14,2020-08-14,workplace,ended,3
244,KLUSTER MUDA,2020-08-14,2020-08-14,workplace,ended,1
245,KLUSTER SALA,2020-08-15,2020-08-17,community,ended,3
246,KLUSTER SALA,2020-08-15,2020-08-17,community,ended,1
247,KLUSTER ALAM (KAPAL),2020-08-20,2020-08-08,import,ended,14
248,KLUSTER ALAM (KAPAL),2020-08-20,2020-08-08,import,ended,1
249,KLUSTER MAJU,2020-08-21,2020-08-17,workplace,ended,15
250,KLUSTER MAJU,2020-08-21,2020-08-17,workplace,ended,1
251,KLUSTER MV GLEN (KAPAL),2020-08-30,2020-09-01,import,ended,11
252,KLUSTER MV GLEN (KAPAL),2020-08-30,2020-09-01,import,ended,1
253,KLUSTER TELAGA,2020-08-30,2020-09-10,highRisk,ended,3
254,KLUSTER TELAGA,2020-08-30,2020-09-10,highRisk,ended,1
255,KLUSTER BUNGA (KAPAL),2020-08-31,2020-09-17,import,ended,6
256,KLUSTER BUNGA (KAPAL),2020-08-31,2020-09-17,import,ended,11
257,KLUSTER BUNGA (KAPAL),2020-08-31,2020-09-17,import,ended,1
258,KLUSTER BENTENG LD,2020-09-01,2020-11-15,import,ended,13
259,KLUSTER BENTENG LD,2020-09-01,2020-11-15,import,ended,1
260,KLUSTER DTI SEMENYIH 2,2020-09-04,2020-09-03,detentionCentre,ended,6
261,KLUSTER DTI SEMENYIH 2,2020-09-04,2020-09-03,detentionCentre,ended,11
262,KLUSTER DTI SEMENYIH 2,2020-09-04,2020-09-03,detentionCentre,ended,1
263,KLUSTER SUNGAI,2020-09-07,2020-10-04,highRisk,ended,3
264,KLUSTER SUNGAI,2020-09-07,2020-10-04,highRisk,ended,10
265,KLUSTER SUNGAI,2020-09-07,2020-10-04,highRisk,ended,1
266,KLUSTER LAUT,2020-09-12,2020-11-06,import,ended,13
267,KLUSTER LAUT,2020-09-12,2020-11-06,import,ended,1
268,KLUSTER PULAU,2020-09-15,2020-10-14,community,ended,13
269,KLUSTER PULAU,2020-09-15,2020-10-14,community,ended,1
270,KLUSTER SELAMAT,2020-09-17,2020-09-25,community,ended,13
271,KLUSTER SELAMAT,2020-09-17,2020-09-25,community,ended,1
272,KLUSTER BAKAU,2020-09-19,2020-09-30,community,ended,13
273,KLUSTER BAKAU,2020-09-19,2020-09-30,community,ended,1
274,KLUSTER ARA,2020-09-20,2020-09-15,community,ended,8
275,KLUSTER ARA,2020-09-20,2020-09-15,community,ended,13
276,KLUSTER ARA,2020-09-20,2020-09-15,community,ended,1
277,KLUSTER KUARTERS,2020-09-21,2020-10-10,highRisk,ended,13
278,KLUSTER KUARTERS,2020-09-21,2020-10-10,highRisk,ended,1
279,KLUSTER BANGAU-BANGAU,2020-09-22,2020-10-19,community,ended,13
280,KLUSTER BANGAU-BANGAU,2020-09-22,2020-10-19,community,ended,1
281,KLUSTER UDIN,2020-09-23,2020-09-22,community,ended,13
282,KLUSTER UDIN,2020-09-23,2020-09-22,community,ended,1
283,KLUSTER ORKIM (KAPAL),2020-09-25,2020-09-24,import,ended,2
284,KLUSTER ORKIM (KAPAL),2020-09-25,2020-09-24,import,ended,1
285,KLUSTER SETAPAK,2020-09-27,2020-09-14,community,ended,15
286,KLUSTER SETAPAK,2020-09-27,2020-09-14,community,ended,1
287,KLUSTER KAMPUNG SAKONG,2020-09-27,2020-09-30,community,ended,13
288,KLUSTER KAMPUNG SAKONG,2020-09-27,2020-09-30,community,ended,1
289,KLUSTER BUANG SAYANG,2020-09-27,2020-10-19,community,ended,6
290,KLUSTER BUANG SAYANG,2020-09-27,2020-10-19,community,ended,13
291,KLUSTER BUANG SAYANG,2020-09-27,2020-10-19,community,ended,15
292,KLUSTER BUANG SAYANG,2020-09-27,2020-10-19,community,ended,1
293,KLUSTER JALAN APAS,2020-09-28,2020-09-28,community,ended,11
294,KLUSTER JALAN APAS,2020-09-28,2020-09-28,community,ended,1
295,KLUSTER JALAN UTARA,2020-09-29,2020-09-28,community,ended,13
296,KLUSTER JALAN UTARA,2020-09-29,2020-09-28,community,ended,1
297,KLUSTER BAKAWALI,2020-09-29,2020-09-30,workplace,ended,2
298,KLUSTER BAKAWALI,2020-09-29,2020-09-30,workplace,ended,1
299,KLUSTER BENTENG PK,2020-09-29,2020-11-18,import,ended,11
300,KLUSTER BENTENG PK,2020-09-29,2020-11-18,import,ended,1
301,KLUSTER JALAN BOMBA,2020-09-29,2020-12-10,community,ended,13
302,KLUSTER JALAN BOMBA,2020-09-29,2020-12-10,community,ended,1
303,KLUSTER JOO HWA,2020-10-01,2020-10-03,community,ended,13
304,KLUSTER JOO HWA,2020-10-01,2020-10-03,community,ended,1
305,KLUSTER BAH KETIL,2020-10-01,2020-10-14,community,ended,3
306,KLUSTER BAH KETIL,2020-10-01,2020-10-14,community,ended,1
307,KLUSTER SELASIH,2020-10-01,2020-10-15,community,ended,2
308,KLUSTER SELASIH,2020-10-01,2020-10-15,community,ended,6
309,KLUSTER SELASIH,2020-10-01,2020-10-15,community,ended,11
310,KLUSTER SELASIH,2020-10-01,2020-10-15,community,ended,17
311,KLUSTER SELASIH,2020-10-01,2020-10-15,community,ended,1
312,KLUSTER JALAN MERU,2020-10-01,2020-11-02,community,ended,2
313,KLUSTER JALAN MERU,2020-10-01,2020-11-02,community,ended,4
314,KLUSTER JALAN MERU,2020-10-01,2020-11-02,community,ended,7
315,KLUSTER JALAN MERU,2020-10-01,2020-11-02,community,ended,9
316,KLUSTER JALAN MERU,2020-10-01,2020-11-02,community,ended,11
317,KLUSTER JALAN MERU,2020-10-01,2020-11-02,community,ended,15
318,KLUSTER JALAN MERU,2020-10-01,2020-11-02,community,ended,1
319,KLUSTER SERI ANGGERIK,2020-10-02,2020-10-20,community,ended,11
320,KLUSTER SERI ANGGERIK,2020-10-02,2020-10-20,community,ended,1
321,KLUSTER SERI SETIA,2020-10-02,2020-10-22,community,ended,11
322,KLUSTER SERI SETIA,2020-10-02,2020-10-22,community,ended,15
323,KLUSTER SERI SETIA,2020-10-02,2020-10-22,community,ended,17
324,KLUSTER SERI SETIA,2020-10-02,2020-10-22,community,ended,1
325,KLUSTER JELOK,2020-10-03,2020-10-12,community,ended,11
326,KLUSTER JELOK,2020-10-03,2020-10-12,community,ended,15
327,KLUSTER JELOK,2020-10-03,2020-10-12,community,ended,1
328,KLUSTER BAH ROSE,2020-10-03,2020-10-14,community,ended,3
329,KLUSTER BAH ROSE,2020-10-03,2020-10-14,community,ended,8
330,KLUSTER BAH ROSE,2020-10-03,2020-10-14,community,ended,1
331,KLUSTER BAH LUNAS,2020-10-03,2020-11-16,community,ended,3
332,KLUSTER BAH LUNAS,2020-10-03,2020-11-16,community,ended,1
333,KLUSTER EMBUN,2020-10-04,2020-10-06,community,ended,11
334,KLUSTER EMBUN,2020-10-04,2020-10-06,community,ended,1
335,KLUSTER KAU SING,2020-10-04,2020-10-19,community,ended,13
336,KLUSTER KAU SING,2020-10-04,2020-10-19,community,ended,1
337,KLUSTER BAH TANJUNG,2020-10-05,2020-10-06,community,ended,12
338,KLUSTER BAH TANJUNG,2020-10-05,2020-10-06,community,ended,1
339,KLUSTER JERAM,2020-10-05,2020-10-18,highRisk,ended,3
340,KLUSTER JERAM,2020-10-05,2020-10-18,highRisk,ended,1
341,KLUSTER BAH SINTOK,2020-10-05,2020-10-20,community,ended,3
342,KLUSTER BAH SINTOK,2020-10-05,2020-10-20,community,ended,6
343,KLUSTER BAH SINTOK,2020-10-05,2020-10-20,community,ended,11
344,KLUSTER BAH SINTOK,2020-10-05,2020-10-20,community,ended,1
345,KLUSTER BATU,2020-10-06,2020-10-05,community,ended,9
346,KLUSTER BATU,2020-10-06,2020-10-05,community,ended,1
347,KLUSTER RAMAI-RAMAI,2020-10-06,2020-11-05,workplace,ended,13
348,KLUSTER RAMAI-RAMAI,2020-10-06,2020-11-05,workplace,ended,1
349,KLUSTER TEDUH,2020-10-06,2020-12-02,community,ended,13
350,KLUSTER TEDUH,2020-10-06,2020-12-02,community,ended,1
351,KLUSTER BAH PUCHONG,2020-10-07,2020-10-09,community,ended,9
352,KLUSTER BAH PUCHONG,2020-10-07,2020-10-09,community,ended,11
353,KLUSTER BAH PUCHONG,2020-10-07,2020-10-09,community,ended,15
354,KLUSTER BAH PUCHONG,2020-10-07,2020-10-09,community,ended,1
355,KLUSTER PENJARA REMAN,2020-10-07,2020-12-03,detentionCentre,ended,3
356,KLUSTER PENJARA REMAN,2020-10-07,2020-12-03,detentionCentre,ended,8
357,KLUSTER PENJARA REMAN,2020-10-07,2020-12-03,detentionCentre,ended,1
358,KLUSTER BAH BANGAT,2020-10-08,2020-10-21,community,ended,16
359,KLUSTER BAH BANGAT,2020-10-08,2020-10-21,community,ended,1
360,KLUSTER JALAN PANTAI,2020-10-08,2020-10-21,community,ended,11
361,KLUSTER JALAN PANTAI,2020-10-08,2020-10-21,community,ended,15
362,KLUSTER JALAN PANTAI,2020-10-08,2020-10-21,community,ended,1
363,KLUSTER BAH KASTURI,2020-10-08,2020-10-21,community,ended,6
364,KLUSTER BAH KASTURI,2020-10-08,2020-10-21,community,ended,9
365,KLUSTER BAH KASTURI,2020-10-08,2020-10-21,community,ended,11
366,KLUSTER BAH KASTURI,2020-10-08,2020-10-21,community,ended,15
367,KLUSTER BAH KASTURI,2020-10-08,2020-10-21,community,ended,17
368,KLUSTER BAH KASTURI,2020-10-08,2020-10-21,community,ended,1
369,KLUSTER TUJUH SERANGKAI,2020-10-08,2020-11-04,community,ended,13
370,KLUSTER TUJUH SERANGKAI,2020-10-08,2020-11-04,community,ended,1
371,KLUSTER BAH ARNAB,2020-10-08,2020-11-17,community,ended,14
372,KLUSTER BAH ARNAB,2020-10-08,2020-11-17,community,ended,1
373,KLUSTER TANAMERA,2020-10-08,2020-11-26,community,ended,13
374,KLUSTER TANAMERA,2020-10-08,2020-11-26,community,ended,1
375,KLUSTER BAH LADA,2020-10-09,2020-10-08,community,ended,9
376,KLUSTER BAH LADA,2020-10-09,2020-10-08,community,ended,1
377,KLUSTER ATAP,2020-10-09,2020-10-08,workplace,ended,13
378,KLUSTER ATAP,2020-10-09,2020-10-08,workplace,ended,1
379,KLUSTER BAH SAHABAT,2020-10-09,2020-10-08,community,ended,12
380,KLUSTER BAH SAHABAT,2020-10-09,2020-10-08,community,ended,1
381,KLUSTER PUTRA,2020-10-10,2020-10-09,community,ended,14
382,KLUSTER PUTRA,2020-10-10,2020-10-09,community,ended,1
383,KLUSTER TASIK,2020-10-10,2020-10-19,religious,ended,11
384,KLUSTER TASIK,2020-10-10,2020-10-19,religious,ended,14
385,KLUSTER TASIK,2020-10-10,2020-10-19,religious,ended,1
386,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,2
387,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,4
388,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,6
389,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,7
390,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,9
391,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,11
392,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,12
393,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,15
394,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,17
395,KLUSTER SIMERA,2020-10-10,2020-10-30,workplace,ended,1
396,KLUSTER HIGHWAY,2020-10-10,2020-11-02,workplace,ended,13
397,KLUSTER HIGHWAY,2020-10-10,2020-11-02,workplace,ended,1
398,KLUSTER UTAMA,2020-10-10,2020-11-25,workplace,ended,5
399,KLUSTER UTAMA,2020-10-10,2020-11-25,workplace,ended,11
400,KLUSTER UTAMA,2020-10-10,2020-11-25,workplace,ended,15
401,KLUSTER UTAMA,2020-10-10,2020-11-25,workplace,ended,1
402,KLUSTER BAH MANGGIS,2020-10-10,2021-01-17,community,ended,6
403,KLUSTER BAH MANGGIS,2020-10-10,2021-01-17,community,ended,11
404,KLUSTER BAH MANGGIS,2020-10-10,2021-01-17,community,ended,13
405,KLUSTER BAH MANGGIS,2020-10-10,2021-01-17,community,ended,1
406,KLUSTER KHAZANAH,2020-10-11,2020-10-21,community,ended,13
407,KLUSTER KHAZANAH,2020-10-11,2020-10-21,community,ended,1
408,KLUSTER BAH BUNDLE,2020-10-11,2020-10-22,workplace,ended,2
409,KLUSTER BAH BUNDLE,2020-10-11,2020-10-22,workplace,ended,16
410,KLUSTER BAH BUNDLE,2020-10-11,2020-10-22,workplace,ended,1
411,KLUSTER KASIH,2020-10-11,2020-10-24,highRisk,ended,13
412,KLUSTER KASIH,2020-10-11,2020-10-24,highRisk,ended,1
413,KLUSTER SURAT,2020-10-11,2020-10-25,community,ended,13
414,KLUSTER SURAT,2020-10-11,2020-10-25,community,ended,1
415,KLUSTER SUNGEI WAY,2020-10-11,2020-11-06,community,ended,8
416,KLUSTER SUNGEI WAY,2020-10-11,2020-11-06,community,ended,11
417,KLUSTER SUNGEI WAY,2020-10-11,2020-11-06,community,ended,15
418,KLUSTER SUNGEI WAY,2020-10-11,2020-11-06,community,ended,1
419,KLUSTER BAH PERDANA,2020-10-12,2020-10-11,community,ended,15
420,KLUSTER BAH PERDANA,2020-10-12,2020-10-11,community,ended,1
421,KLUSTER RINTING,2020-10-12,2020-10-12,education,ended,2
422,KLUSTER RINTING,2020-10-12,2020-10-12,education,ended,5
423,KLUSTER RINTING,2020-10-12,2020-10-12,education,ended,1
424,KLUSTER BAIDURI,2020-10-12,2020-10-24,workplace,ended,6
425,KLUSTER BAIDURI,2020-10-12,2020-10-24,workplace,ended,11
426,KLUSTER BAIDURI,2020-10-12,2020-10-24,workplace,ended,15
427,KLUSTER BAIDURI,2020-10-12,2020-10-24,workplace,ended,1
428,KLUSTER KOLONG,2020-10-12,2020-11-05,community,ended,13
429,KLUSTER KOLONG,2020-10-12,2020-11-05,community,ended,1
430,KLUSTER BAH TROPICANA,2020-10-12,2020-11-18,workplace,ended,11
431,KLUSTER BAH TROPICANA,2020-10-12,2020-11-18,workplace,ended,15
432,KLUSTER BAH TROPICANA,2020-10-12,2020-11-18,workplace,ended,1
433,KLUSTER SEMARAK,2020-10-13,2020-10-12,community,ended,13
434,KLUSTER SEMARAK,2020-10-13,2020-10-12,community,ended,1
435,KLUSTER SABINDO,2020-10-13,2020-10-12,workplace,ended,13
436,KLUSTER SABINDO,2020-10-13,2020-10-12,workplace,ended,1
437,KLUSTER BINA,2020-10-13,2020-10-22,workplace,ended,13
438,KLUSTER BINA,2020-10-13,2020-10-22,workplace,ended,1
439,KLUSTER BESTARI,2020-10-13,2020-10-24,community,ended,13
440,KLUSTER BESTARI,2020-10-13,2020-10-24,community,ended,1
441,KLUSTER BAH KENANGAN,2020-10-13,2020-11-10,community,ended,11
442,KLUSTER BAH KENANGAN,2020-10-13,2020-11-10,community,ended,1
443,KLUSTER PENJARA SEBERANG PERAI,2020-10-13,2021-03-04,detentionCentre,ended,8
444,KLUSTER PENJARA SEBERANG PERAI,2020-10-13,2021-03-04,detentionCentre,ended,10
445,KLUSTER PENJARA SEBERANG PERAI,2020-10-13,2021-03-04,detentionCentre,ended,1
446,KLUSTER KENCANA,2020-10-14,2020-10-20,workplace,ended,2
447,KLUSTER KENCANA,2020-10-14,2020-10-20,workplace,ended,11
448,KLUSTER KENCANA,2020-10-14,2020-10-20,workplace,ended,12
449,KLUSTER KENCANA,2020-10-14,2020-10-20,workplace,ended,15
450,KLUSTER KENCANA,2020-10-14,2020-10-20,workplace,ended,1
451,KLUSTER BAH PASIR,2020-10-15,2020-10-15,community,ended,6
452,KLUSTER BAH PASIR,2020-10-15,2020-10-15,community,ended,17
453,KLUSTER BAH PASIR,2020-10-15,2020-10-15,community,ended,1
454,KLUSTER BAH PENGKALAN,2020-10-15,2020-10-15,education,ended,9
455,KLUSTER BAH PENGKALAN,2020-10-15,2020-10-15,education,ended,1
456,KLUSTER OLIVE,2020-10-15,2020-10-19,religious,ended,11
